loss,train_history,test_history,negative_perc,np_ratio,positive_sample_perc
0.15947375772882194,0.020616913814056392,0.31987626712023504,0.25,1.0,0.5
0.13028430572071129,0.022171203980036205,0.29640216143190806,0.25,1.0,0.5
0.12040483356438932,0.019531080211370497,0.1694884097459411,0.25,1.0,0.5
0.11287633491411365,0.02861769328989462,0.28649788778441354,0.25,1.0,0.5
0.10886287485926552,0.03154864183685002,0.464540734716365,0.25,1.0,0.5
0.10510753313469007,0.02566994615464989,0.30137316528089125,0.25,1.0,0.5
0.10351474430450193,0.033932435782723425,0.28676170211264596,0.25,1.0,0.5
0.10120407901995777,0.039605774684331234,0.13248638627303208,0.25,1.0,0.5
0.09914688501188709,0.03805265701084244,0.1293589461570184,0.25,1.0,0.5
0.09919368596308457,0.05266738590549585,0.051425800684709796,0.25,1.0,0.5
0.09797010089806571,0.03912060686434957,0.4641408871300908,0.25,1.0,0.5
0.09648938767701015,0.0350830743757654,0.3272215596010505,0.25,1.0,0.5
0.0953689439778198,0.045695689932605,0.6268786165280092,0.25,1.0,0.5
0.09967424364939446,0.06453540822675213,0.4854723697449693,0.25,1.0,0.5
0.09684372064591915,0.04074765704441556,0.19969685376126112,0.25,1.0,0.5
0.09613445165506206,0.06329810173240169,0.298058887457579,0.25,1.0,0.5
0.09201336771566117,0.08660982565993504,0.5609003165102638,0.25,1.0,0.5
0.09292833099098802,0.08019397987422203,0.24866107888073932,0.25,1.0,0.5
0.09333701997515542,0.08359855351376677,0.21120104402449924,0.25,1.0,0.5
0.09294158681182108,0.059375490948977996,0.09050577550314706,0.25,1.0,0.5
0.0901104604581595,0.06384971544363574,0.04954423261157196,0.25,1.0,0.5
0.08728125583265925,0.06585839973824531,0.3193374894147251,0.25,1.0,0.5
0.08472988886925446,0.06250254002625175,0.2710556360928893,0.25,1.0,0.5
0.08211570399742314,0.08614084789291955,0.35507616949189175,0.25,1.0,0.5
0.08028180035144603,0.08366399428300045,0.10083767235246556,0.25,1.0,0.5
0.08108634609650694,0.05539157279487628,0.5697280113219141,0.25,1.0,0.5
0.07934547376190597,0.05370519186982158,0.41997058381336216,0.25,1.0,0.5
0.07752356649491128,0.05444278094387155,0.5918142068466142,0.25,1.0,0.5
0.08186341948156961,0.09075037334781738,0.47761842992643977,0.25,1.0,0.5
0.07741889134946446,0.05741008042092774,0.4655070411176703,0.25,1.0,0.5
0.08138592675142105,0.0608821793242198,0.389869557120383,0.25,1.0,0.5
0.07563691602838794,0.0830886294916598,0.43948865764048833,0.25,1.0,0.5
0.0726082609438879,0.07747478753014654,0.4530355225792164,0.25,1.0,0.5
0.07173272595963856,0.07431086899058278,0.3551267708741619,0.25,1.0,0.5
0.06933319167003903,0.10591448973512751,0.21292419486384226,0.25,1.0,0.5
0.06812035773954038,0.08519465956293236,0.09649703054847236,0.25,1.0,0.5
0.06866068209870758,0.1093743936345641,0.1363597775331816,0.25,1.0,0.5
0.06776814081267832,0.10342517635174496,0.1655213955973654,0.25,1.0,0.5
0.0674199548494273,0.11883763248714141,0.45183390856782824,0.25,1.0,0.5
0.06537565952859167,0.11093601497491612,0.4358205508844929,0.25,1.0,0.5
0.0658863621901352,0.09804544334213387,0.4323318483555732,0.25,1.0,0.5
0.06376592935739747,0.10433761209708133,0.4204009958048518,0.25,1.0,0.5
0.06388371459656364,0.08446114413797086,0.45523461239104523,0.25,1.0,0.5
0.06294231842634575,0.10895839620551942,0.33847346211999424,0.25,1.0,0.5
0.0619692069210549,0.08612845596227015,0.4845950992721009,0.25,1.0,0.5
0.05988391717360221,0.1031824817068556,0.32257839869175525,0.25,1.0,0.5
0.06022619150477547,0.13458485677224247,0.47314798768824623,0.25,1.0,0.5
0.05999558682505273,0.10920050337062005,0.46542621777350085,0.25,1.0,0.5
0.058785706361913104,0.13516984420829445,0.40695411093071404,0.25,1.0,0.5
0.05906965132318835,0.13477141780376845,0.14137665939007266,0.25,1.0,0.5
0.057370712578596904,0.11421326105227982,0.4867130027000373,0.25,1.0,0.5
0.0576857326502765,0.0970891581204,0.4235113328307007,0.25,1.0,0.5
0.05713216894926847,0.11261854967020823,0.413969689645228,0.25,1.0,0.5
0.05619541358269722,0.13215339542100504,0.2788910550557959,0.25,1.0,0.5
0.05571090513507728,0.11184876272297055,0.4288612543993457,0.25,1.0,0.5
0.05472196291277074,0.11049908678145702,0.4121184694303692,0.25,1.0,0.5
0.05471383831302358,0.11911034621456223,0.48779968416879604,0.25,1.0,0.5
0.054385779671122104,0.11130057109471746,0.3114094394262697,0.25,1.0,0.5
0.05472679938682289,0.08478615283871806,0.2772194456644193,0.25,1.0,0.5
0.05457782665087246,0.1138208725947052,0.5696985258651963,0.25,1.0,0.5
