loss,train_history,test_history,negative_perc,np_ratio,positive_sample_perc
0.14889160161227194,0.0184720904884409,0.2811475349868757,0.25,0.5,1.0
0.1228958140752216,0.023068983584028632,0.6229835991246208,0.25,0.5,1.0
0.11331393964180808,0.024548241321591356,0.6446670084538082,0.25,0.5,1.0
0.10827934841192298,0.02364642361884569,0.6362867102004898,0.25,0.5,1.0
0.10491849949873187,0.03153026089349142,0.5928106518847015,0.25,0.5,1.0
0.10202088832289373,0.030290209538197006,0.6228904717892068,0.25,0.5,1.0
0.09733555782389851,0.02667397207995788,0.6031334763370909,0.25,0.5,1.0
0.09375610057237299,0.027602618272715172,0.7934152501336474,0.25,0.5,1.0
0.09138584688549635,0.03577707726515077,0.6826254387466546,0.25,0.5,1.0
0.0872302276660144,0.031739619624109344,0.7236896455073122,0.25,0.5,1.0
0.08547302261181827,0.032767006347940636,0.6832446947251968,0.25,0.5,1.0
0.08256569412106048,0.036241124463916044,0.6296742269984575,0.25,0.5,1.0
0.0822598092851511,0.027107761364238078,0.6120852937108587,0.25,0.5,1.0
0.08122313313654836,0.03248440312703482,0.6197301487781329,0.25,0.5,1.0
0.07991700835578096,0.03333149592342162,0.6785233507107103,0.25,0.5,1.0
0.07744457294866965,0.039200229250157724,0.7266946983049113,0.25,0.5,1.0
0.07849876614680763,0.03379018023794705,0.7509303121989837,0.25,0.5,1.0
0.07675885908907179,0.036020884260300104,0.7811932469119607,0.25,0.5,1.0
0.07428890855034058,0.04100086060959391,0.6122125417327787,0.25,0.5,1.0
0.07184418407453295,0.042315973784359515,0.7317607894719524,0.25,0.5,1.0
0.06869903006104108,0.041604802091534304,0.7363080713771907,0.25,0.5,1.0
0.06978724513904995,0.0394799457117611,0.565852338425293,0.25,0.5,1.0
0.06907834879459349,0.05157562387952791,0.5949483768118093,0.25,0.5,1.0
0.06755913333868155,0.039696883056661594,0.5970936351455305,0.25,0.5,1.0
0.06639646122411821,0.045060946786611794,0.678573651087895,0.25,0.5,1.0
0.06381678249769043,0.04476851429926078,0.31271734669037404,0.25,0.5,1.0
0.06485842607913539,0.04267072263592061,0.5063128378891399,0.25,0.5,1.0
0.06407179902169591,0.05317598765200646,0.46029785473973256,0.25,0.5,1.0
0.06186454140569321,0.04925309793973261,0.15006375544408757,0.25,0.5,1.0
0.06071782515655799,0.04969750430935528,0.5624607100616804,0.25,0.5,1.0
0.05900078836696951,0.045762962283505584,0.5023533465306781,0.25,0.5,1.0
0.05897637460452552,0.04607178470337128,0.2560896022740088,0.25,0.5,1.0
0.059050741002410714,0.04141840582881501,0.5808564029442802,0.25,0.5,1.0
0.05727427883571845,0.051608821164222905,0.08196103033478704,0.25,0.5,1.0
0.05632251307256402,0.05127536023181628,0.08638551901079437,0.25,0.5,1.0
0.05696960663343604,0.055545155360778184,0.20247929056011837,0.25,0.5,1.0
0.055232044896654654,0.0431841759457913,0.29072426283877034,0.25,0.5,1.0
0.05419519899484967,0.050024448098488564,0.06957273225408124,0.25,0.5,1.0
0.05350339016374955,0.04982450259561835,0.0987196967503552,0.25,0.5,1.0
0.05147711378218542,0.05759020272707197,0.14789874806580564,0.25,0.5,1.0
0.051866307543934786,0.04668800191880564,0.05261481879742646,0.25,0.5,1.0
0.05149122653162633,0.041392702450971514,0.056009793280616955,0.25,0.5,1.0
0.05636255749662341,0.05103119669278039,0.1523096018992446,0.25,0.5,1.0
0.04979427403350892,0.05349029340714448,0.31735869356657864,0.25,0.5,1.0
0.049100929150518995,0.05835800790903103,0.39108889168476724,0.25,0.5,1.0
0.04883623903213778,0.061851880526547214,0.47017047770266035,0.25,0.5,1.0
0.04757394853667829,0.06580411924184827,0.14577560872142534,0.25,0.5,1.0
0.046784334156706284,0.052936392022734424,0.046967494522465895,0.25,0.5,1.0
0.04711169651843824,0.058887979331453864,0.5854230757049929,0.25,0.5,1.0
0.04528323327484972,0.054292050503285755,0.4481913086621785,0.25,0.5,1.0
0.045882600097267856,0.057698402587418415,0.28578260352790746,0.25,0.5,1.0
0.04556280948086235,0.05746884637791483,0.2924155222128005,0.25,0.5,1.0
0.04588928574919718,0.07532610518377776,0.36845506645027437,0.25,0.5,1.0
0.046276106690387814,0.05573920857560219,0.6061589854257082,0.25,0.5,1.0
0.046593938241316454,0.0638900269758194,0.13521229853232455,0.25,0.5,1.0
0.04391748500578317,0.06619820329233914,0.1593515028769251,0.25,0.5,1.0
0.042814910625016266,0.06604335577080143,0.08756918144263084,0.25,0.5,1.0
0.043065871883758426,0.06573405745144856,0.17078257780619518,0.25,0.5,1.0
0.04252316417657642,0.07750306704795129,0.028692609891259043,0.25,0.5,1.0
0.04145055385806954,0.06443424132737258,0.02470929116935061,0.25,0.5,1.0
0.04445670481396801,0.04480098766853782,0.04374411244610524,0.25,0.5,1.0
0.043611597132765814,0.05551368014362937,0.03525110651847157,0.25,0.5,1.0
0.04388818430683956,0.07635526399176142,0.10416126478220346,0.25,0.5,1.0
0.04421644697253767,0.07582499640668618,0.059940531624063674,0.25,0.5,1.0
0.042262463495588876,0.06926307315556464,0.04062690985238951,0.25,0.5,1.0
0.04249858840035867,0.08726250194672958,0.13823064009942887,0.25,0.5,1.0
0.04074820488113186,0.11412364565618052,0.1274370565876485,0.25,0.5,1.0
0.0455948309384289,0.06652017564880922,0.10302839255954346,0.25,0.5,1.0
0.04339912019253286,0.06558514034567606,0.05802998722487216,0.25,0.5,1.0
0.04322305492522423,0.07483307868762543,0.15910010057290006,0.25,0.5,1.0
0.04674673477601914,0.0860855912048802,0.24235376981608545,0.25,0.5,1.0
0.04662602246678134,0.059721524561583944,0.6214362070196309,0.25,0.5,1.0
0.04105426874649103,0.06796903628250785,0.11647329720556983,0.25,0.5,1.0
0.04272152048540887,0.06537272540321679,0.15298122375578577,0.25,0.5,1.0
0.042396035610763494,0.07409508871112466,0.13125102027935073,0.25,0.5,1.0
0.0438802950231054,0.07600318816090097,0.14682979443268138,0.25,0.5,1.0
0.03971899533027171,0.07335514096383403,0.12206124640382882,0.25,0.5,1.0
0.04259041510721331,0.09425095080414268,0.028563212947698043,0.25,0.5,1.0
0.04312800927897089,0.07550867019978974,0.03352384327658619,0.25,0.5,1.0
0.04453229809728768,0.07122419782224407,0.03719446639625048,0.25,0.5,1.0
0.04213334239486985,0.057526441977736785,0.03329944457034534,0.25,0.5,1.0
0.0431758402582441,0.081293814464561,0.024022656869370253,0.25,0.5,1.0
0.040577613453761534,0.06993599477415038,0.13068776268762455,0.25,0.5,1.0
0.039693291436791914,0.07093195037535037,0.03461394662777354,0.25,0.5,1.0
0.03989180899516852,0.09098604338212996,0.037824864613629994,0.25,0.5,1.0
0.04147640281756364,0.06983936420828667,0.07530980161734123,0.25,0.5,1.0
0.041531365333535186,0.08945128813020249,0.021090499912743386,0.25,0.5,1.0
0.04026816264206449,0.09672796096009555,0.03197625601417346,0.25,0.5,1.0
0.04078922222937645,0.10790670729784428,0.02944926558049699,0.25,0.5,1.0
0.03932899334773319,0.08132726569279979,0.04609245853083897,0.25,0.5,1.0
