loss,train_history,test_history,negative_perc,np_ratio,positive_sample_perc
0.17689608516986546,0.029618885404415374,0.2149044271695623,0.25,3.0,1.0
0.14624029441437472,0.043488092820269525,0.18431616237567602,0.25,3.0,1.0
0.1402106398306288,0.03452572569550872,0.3156486907525169,0.25,3.0,1.0
0.13691367229072587,0.03904866285267641,0.2315337556321068,0.25,3.0,1.0
0.1320237373876862,0.03350062081164274,0.3040292680673265,0.25,3.0,1.0
0.12889791756088728,0.040856993117805995,0.5102406332461317,0.25,3.0,1.0
0.12559872832234012,0.04357399801218241,0.5035138021629556,0.25,3.0,1.0
0.12264888163279229,0.037561610831560906,0.6161539322418871,0.25,3.0,1.0
0.1218721623897723,0.04873977198388869,0.6283665129581034,0.25,3.0,1.0
0.11977722829872228,0.04339956347102302,0.6051220764894427,0.25,3.0,1.0
0.11906443186520763,0.04244330021212335,0.5996386437336058,0.25,3.0,1.0
0.11602821931609074,0.039917633699602814,0.5975879901016068,0.25,3.0,1.0
0.11523827175491001,0.046109855932953484,0.5888516557596549,0.25,3.0,1.0
0.11368136663896734,0.03811888514520578,0.41593514003009135,0.25,3.0,1.0
0.11446987383992685,0.04875574765829774,0.4558812980981788,0.25,3.0,1.0
0.11182559176653888,0.041268529245085825,0.4018723330768868,0.25,3.0,1.0
0.11237944341037513,0.04959598446845938,0.48695772573258056,0.25,3.0,1.0
0.11117979183897195,0.05187125576910408,0.5621866193484237,0.25,3.0,1.0
0.11000920825771014,0.04266196583192479,0.5089157316841078,0.25,3.0,1.0
0.10971490982595046,0.04646602974451851,0.5117187801579217,0.25,3.0,1.0
0.10835612945162097,0.0438677282663379,0.45948087659733694,0.25,3.0,1.0
0.10655595449920435,0.04943116574757071,0.46360326385627654,0.25,3.0,1.0
0.10724849156251753,0.049476766325870766,0.5024361161741888,0.25,3.0,1.0
0.10567751637291518,0.03292679243209055,0.5448407641269744,0.25,3.0,1.0
0.10459012438717842,0.06141242199076748,0.44354421172696323,0.25,3.0,1.0
