,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__architecture,param_model__dropout_rate,param_model__epochs,params,split0_test_AVG_PREC,split1_test_AVG_PREC,split2_test_AVG_PREC,split3_test_AVG_PREC,split4_test_AVG_PREC,mean_test_AVG_PREC,std_test_AVG_PREC,rank_test_AVG_PREC,split0_train_AVG_PREC,split1_train_AVG_PREC,split2_train_AVG_PREC,split3_train_AVG_PREC,split4_train_AVG_PREC,mean_train_AVG_PREC,std_train_AVG_PREC,split0_test_AU_PRC,split1_test_AU_PRC,split2_test_AU_PRC,split3_test_AU_PRC,split4_test_AU_PRC,mean_test_AU_PRC,std_test_AU_PRC,rank_test_AU_PRC,split0_train_AU_PRC,split1_train_AU_PRC,split2_train_AU_PRC,split3_train_AU_PRC,split4_train_AU_PRC,mean_train_AU_PRC,std_train_AU_PRC,split0_test_AU_ROC,split1_test_AU_ROC,split2_test_AU_ROC,split3_test_AU_ROC,split4_test_AU_ROC,mean_test_AU_ROC,std_test_AU_ROC,rank_test_AU_ROC,split0_train_AU_ROC,split1_train_AU_ROC,split2_train_AU_ROC,split3_train_AU_ROC,split4_train_AU_ROC,mean_train_AU_ROC,std_train_AU_ROC
10,170.52619891166688,0.5527078300645444,1.6997740268707275,0.029985452298851478,"(100, 40)",0,150,"{'model__architecture': (100, 40), 'model__dropout_rate': 0, 'model__epochs': 150}",0.7760435780668357,0.7375149680570542,0.7464516645840702,0.7103975682384398,0.7054351395303151,0.7351686693866017,0.02569539440594882,5,0.9944653659778533,0.980874923265595,0.98724152942609,0.9911116004411102,0.984232214262577,0.9875851266746452,0.0048199713816167,0.7756460369506912,0.737280097168914,0.7460268110967876,0.7101560128762195,0.7050643936291447,0.7348347560068621,0.02565979041110165,15,0.994456746669545,0.9808554147608001,0.9872310974394536,0.991101217219757,0.9842179237095035,0.9875724799598118,0.004823560289452786,0.9590208866712764,0.9745052957508156,0.9656942911251798,0.9554233241205384,0.9498614778689773,0.9609010651379507,0.00852599763780737,14,0.999997689446333,0.9999853045795771,0.9999789158763586,0.9999945456677602,0.9999850721185668,0.9999883055377193,6.8501599025899615e-06
11,227.7132356643677,0.8884794588968777,1.7944854259490968,0.02644679295680727,"(100, 40)",0,200,"{'model__architecture': (100, 40), 'model__dropout_rate': 0, 'model__epochs': 200}",0.7137009386057634,0.7728471478424731,0.6740582046775198,0.7202794878550095,0.6748793024909066,0.711153084350981,0.03629809069497927,14,0.9989947989629738,0.9936381933316795,0.9795775840656799,0.9879709967612621,0.9915975617742339,0.9903558269791659,0.006462284527638091,0.7132789146270035,0.7726405177246827,0.6727076304523691,0.7198943759940597,0.6745544553203022,0.7106152474538384,0.03654503774035596,33,0.9989931973394282,0.9936300836937222,0.9795586978315897,0.9879569981831038,0.9915935168537822,0.9903464987803252,0.006468210607960606,0.9543728052515965,0.9655486010498973,0.9687674480673015,0.96517249117161,0.9566748113114227,0.9621072191147821,0.005566508075007543,13,0.9999995962139222,0.9999966737472483,0.9999678730889551,0.9999924488793829,0.9999722231424545,0.9999857630143927,1.3103280929628208e-05
12,186.92512679100037,1.3898961774570713,2.044842576980591,0.07144308168097362,"(100, 40)",0.2,150,"{'model__architecture': (100, 40), 'model__dropout_rate': 0.2, 'model__epochs': 150}",0.7251631306997219,0.7336595523660655,0.7063350800233639,0.5749765205644318,0.5737769665848155,0.6627824493970336,0.07272356740244303,32,0.8411145488950282,0.7963685921600056,0.8050585786077138,0.8140479746507059,0.7296376945210682,0.7972454777669042,0.036984983795337156,0.7249402000542066,0.7657656380687378,0.7401634878757851,0.6690320354447639,0.6648567283630096,0.7129516962088279,0.03978837090693307,30,0.8410835244939011,0.8574007516387575,0.8592950309774424,0.8912722901656464,0.8440832591776257,0.8586269712906747,0.01781549241737026,0.9286236035864618,0.8804953908623523,0.8762627034851127,0.8035994218780979,0.7644368960877999,0.8506837923933938,0.058776023951930406,47,0.9913533002557761,0.9443850674052379,0.9522024101800014,0.9465463794164944,0.8994198781171344,0.9467814070749287,0.02920600295631987
13,248.80019874572753,1.7478485025210022,2.06848349571228,0.04720333755332029,"(100, 40)",0.2,200,"{'model__architecture': (100, 40), 'model__dropout_rate': 0.2, 'model__epochs': 200}",0.6966840949052656,0.7117891745667705,0.7230194896161737,0.5605758683204957,0.6934195039740224,0.6770977015418693,0.05922774856629606,27,0.7993469277587615,0.7929380831112958,0.7860833690032178,0.807119455360799,0.7867967833462056,0.7944569237160559,0.007941698722429193,0.7787022978306564,0.7695788102220075,0.8056204804438665,0.6373286003271942,0.6932439596407279,0.7368949481974135,0.06222237316206544,14,0.8983332930059073,0.8915654860405771,0.8916273557281333,0.8734622405646106,0.7867572302094645,0.8683491211097385,0.04162524960427722,0.8592266925576904,0.8635836383491794,0.8877922284325198,0.7518316118744413,0.8881158319805587,0.8501100329472223,0.050572029564724424,48,0.9357296212531456,0.9441411399680676,0.929819925221105,0.9170214799203896,0.9907403053379895,0.9434904943401394,0.025221785482115823
14,192.48608493804932,1.4869597219376673,2.2042569160461425,0.06314431028648664,"(100, 40)",0.4,150,"{'model__architecture': (100, 40), 'model__dropout_rate': 0.4, 'model__epochs': 150}",0.65895888961616,0.6148568275231683,0.5177013591677478,0.5180947100272143,0.5130055500693335,0.5645237110214318,0.060751261082348455,49,0.7143729491234229,0.6807036857608559,0.6833929247498408,0.7595717100510218,0.6970829113955268,0.7070248362161337,0.028862712218696934,0.7452289687956597,0.7159353750677544,0.682874912426953,0.6804514660625676,0.558382176724829,0.6765747598356602,0.06369750359614804,53,0.7981574341164984,0.7831150454094374,0.8239883054782012,0.8599425165932519,0.7405977508592573,0.8011602104913292,0.039947309288276486,0.8386747726182612,0.7795014851015708,0.7726952112561203,0.7707949736070723,0.7471716274631159,0.7817677276729251,0.030473491714209815,71,0.8782787608971769,0.8232413125956674,0.8622021392516953,0.8881114736751796,0.8524550687087152,0.8608577510256868,0.022510734653403273
15,257.5347528934479,1.8770214646635288,2.3387710094451903,0.12232387128175076,"(100, 40)",0.4,200,"{'model__architecture': (100, 40), 'model__dropout_rate': 0.4, 'model__epochs': 200}",0.6136865887865987,0.7370371837225062,0.718066150462311,0.5760163076992071,0.5386250168562423,0.6366863048877629,0.07812655536036608,37,0.75573922201877,0.7325254816554229,0.7794802190837227,0.8038113547719954,0.7121656622733297,0.7567443879606481,0.032579275457795584,0.6746381716901064,0.8225640486773786,0.7213663378764905,0.5809984321140182,0.7108495485131373,0.7020833746086166,0.07794749839160503,39,0.8108144195368538,0.8569038328452577,0.7835620894540013,0.8072033587702163,0.8531899903339062,0.822334738188047,0.028326890281740486,0.8320513822419977,0.8726200849821083,0.9090492774696557,0.848037625875535,0.749798968115288,0.842311477711001,0.05304551083688198,53,0.9016004599572075,0.8802540626723692,0.9448450524802883,0.9365364458256721,0.8628542538493614,0.9052180549569796,0.031566184717101334
16,196.70675864219666,1.4295470605875018,2.464699077606201,0.05038656116642693,"(100, 40)",0.6,150,"{'model__architecture': (100, 40), 'model__dropout_rate': 0.6, 'model__epochs': 150}",0.6272806359528609,0.406102148845264,0.5223885388492631,0.41017163681501106,0.6190360901340796,0.5169959218752886,0.09624229444929215,52,0.6914311002770364,0.3299764422044661,0.5796583618266381,0.5326298746535789,0.7191873692358286,0.5705766296395096,0.138637541282079,0.628015478942505,0.40725442856440053,0.7259119576168054,0.43477522169910005,0.620385032633117,0.5632683968683514,0.12227691126350784,63,0.6923821644428698,0.334415978926412,0.7821638015097055,0.5599446686926014,0.7213127043667027,0.6180438635876584,0.1593400664480163,0.9638856468480284,0.9911604925439123,0.8775266811412494,0.8095107140195996,0.9272008307451512,0.9138570537844055,0.06459842864622192,37,0.982486162475442,0.9855575826771081,0.8939104951232681,0.8506024555850819,0.9455864907099087,0.9316286373141619,0.0523020861167763
17,262.7639543533325,2.0829144834614297,2.589504098892212,0.07360998784488383,"(100, 40)",0.6,200,"{'model__architecture': (100, 40), 'model__dropout_rate': 0.6, 'model__epochs': 200}",0.6683981829817776,0.6334452149256613,0.6713950862641063,0.2960418246835535,0.3172339942040862,0.5173032868785113,0.1726540471399955,51,0.7619914358957918,0.6170733948424917,0.6887282350811386,0.3861987638290662,0.5005807903370147,0.5909145239971005,0.13385652339940518,0.6830625196253597,0.6330203158618113,0.6705884761134243,0.6480209123417766,0.6278945727570552,0.652517401721978,0.021289485449737883,58,0.771269292770249,0.6169204680459774,0.688862688962834,0.6930993819145331,0.7478633739802187,0.7036030411347625,0.053626806711657385,0.9736256082719894,0.9831777261396181,0.9858357765114072,0.6642810595877027,0.7017166349882626,0.8617277128942539,0.1464668269341776,45,0.9938764114005858,0.9825216594826984,0.9877182252622225,0.7073677544616996,0.7803403020475072,0.8903648705309427,0.1218839929442475
18,201.02961640357972,1.6616380092019323,2.732427787780762,0.05234312335885197,"(100, 40)",0.8,150,"{'model__architecture': (100, 40), 'model__dropout_rate': 0.8, 'model__epochs': 150}",0.002558388129676704,0.0024443985402465055,0.002291898644128745,0.0025776326686281848,0.0028570759280468812,0.0025458787042337656,0.00018590972674644866,76,0.0027005810144650044,0.002449632125421165,0.0023443283704861397,0.00283480544282645,0.0030437011405869538,0.002674609618757143,0.00025387648272264077,0.47355750009962777,0.5012221992701232,0.49411284413064865,0.4661325883270309,0.48034070659738,0.48307316678592566,0.012932589455653714,90,0.4995939752357168,0.5012248160627106,0.501172164185243,0.5014174027214132,0.5015218505702935,0.5009860417550754,0.0007074838928290443,0.9268756268181619,0.9261621654681025,0.9200398460198413,0.9178419548410818,0.9348162817665193,0.9251471795394448,0.0059491162809858335,33,0.9331525463423037,0.926060586755009,0.9227312805640996,0.9361317030781345,0.9405275819098755,0.9317207397298845,0.006510220346663352
19,267.85485491752627,1.8823693235919654,2.935576009750366,0.07020817305765625,"(100, 40)",0.8,200,"{'model__architecture': (100, 40), 'model__dropout_rate': 0.8, 'model__epochs': 200}",0.0020412166150412833,0.0017913460325469912,0.0018578566519385823,0.0021449841172748053,0.0020838571244983983,0.0019838520290079097,0.0001357855654826441,79,0.0020953533326447194,0.001794981609311231,0.001892694200386508,0.0023042592412923254,0.002248467491893683,0.002067151175105693,0.00019718149611314934,0.4871509437334184,0.5008956730162735,0.49389924288343107,0.472940004889489,0.4729212151182506,0.4855614347925898,0.011191598633549776,88,0.5010476766663223,0.5008974908046556,0.5009463471001933,0.5011521296206461,0.5011242337459468,0.5010335755875529,9.859074805656685e-05,0.9086363155012591,0.8991779090450391,0.9027363881565696,0.9060511709954743,0.9120288277066658,0.9057261215393716,0.004474742056502879,40,0.9138317459306214,0.8990278087471729,0.904250114038016,0.9213844852234763,0.9194292747691846,0.9115846857416943,0.008649786451906828
20,207.31971139907836,1.3192015028238933,2.897854232788086,0.030521977995778698,"(100, 80, 40)",0,150,"{'model__architecture': (100, 80, 40), 'model__dropout_rate': 0, 'model__epochs': 150}",0.6451269424642043,0.7506317354548089,0.7306836541631592,0.638350793663842,0.6548558249357923,0.6839297790258221,0.04703930029243937,25,0.9204938413313056,0.9615675809406768,0.9819328640490019,0.9859621092211851,0.974195314982979,0.9648303421050297,0.023677506061974718,0.6448723289016693,0.7505020419731443,0.7301699760059008,0.6380295252632681,0.6544429790476464,0.6836033594745801,0.04705588723859756,51,0.9204706025516277,0.9615397033147348,0.9819170653039561,0.9859507648557121,0.9741697960199531,0.9648095864091968,0.02368065205678489,0.9028960627183422,0.9589026306436785,0.9596344773020251,0.9488072538879445,0.9611770497607214,0.9462834193004523,0.022127631750411852,20,0.9927580114522705,0.9999534592860964,0.9998698560561485,0.999981835285336,0.9999780664311736,0.9985082457022051,0.002875401127598311
21,277.35394806861876,1.1036850675657903,3.0202086925506593,0.04552124513450957,"(100, 80, 40)",0,200,"{'model__architecture': (100, 80, 40), 'model__dropout_rate': 0, 'model__epochs': 200}",0.6902023847701835,0.7649943647516795,0.7271130019275506,0.6141687628991069,0.6981331470959614,0.6989223818433412,0.04983982383647164,19,0.9888015882972596,0.9855383689423424,0.9933036020944038,0.9950975974130315,0.9986326808255908,0.9922747675145256,0.004623677551435268,0.6898279505822642,0.7648803475592043,0.7265774363453528,0.613566815340679,0.6976510057127783,0.698500761072102,0.049968488295119434,41,0.9887917089233608,0.9855300331921479,0.9932956123318469,0.9950925905353282,0.9986305145979025,0.9922680919161173,0.004626028255779399,0.9624377004331593,0.9568191024469199,0.9789410037998293,0.9562640616437481,0.9606167734314308,0.9630157208588923,0.008290787941373263,11,0.999983130714975,0.9998316978698458,0.9999960478445082,0.9999963295026485,0.9999994456252477,0.9999613303114451,6.505821261333178e-05
22,233.05832018852234,1.9846054880920547,3.1847304821014406,0.07616033295252643,"(100, 80, 40)",0.2,150,"{'model__architecture': (100, 80, 40), 'model__dropout_rate': 0.2, 'model__epochs': 150}",0.6720217523054597,0.7071265053252657,0.6417705421787626,0.5745634806694438,0.6942771555020318,0.6579519659768058,0.04722514543946113,34,0.7960336906198002,0.7644257649709632,0.7016947793492905,0.789498352623495,0.7673368517680781,0.7637978878663254,0.033374767266695665,0.67168413280688,0.7065743580136837,0.7381390255844766,0.6007662252171974,0.6954585870111147,0.6825244681408291,0.04613146953369546,52,0.796002552527557,0.7643857286450796,0.7923787720381773,0.801666372086912,0.7687335052242972,0.7846333861044046,0.015113870480406277,0.9645277903778493,0.98811968991932,0.7473509804943437,0.6144983721478132,0.9279216885156487,0.8484840830648926,0.14439647716278328,49,0.9913167239669021,0.9898499263161248,0.7953983587198971,0.8075348336234189,0.937193424614713,0.9042586534482112,0.08625048854958577
23,309.115727186203,1.8778542616948461,3.3677393913269045,0.05039408826275752,"(100, 80, 40)",0.2,200,"{'model__architecture': (100, 80, 40), 'model__dropout_rate': 0.2, 'model__epochs': 200}",0.7023619975244899,0.685359271439528,0.7503742803467025,0.6525656599951641,0.6335967059471149,0.6848516192529147,0.040668211970599596,24,0.7826388508619164,0.7299118193750832,0.7851991195328323,0.8053172293026829,0.7649070673035046,0.773594817275204,0.025323692875873532,0.7018144429480923,0.7113391661701439,0.7497419348500373,0.6901965888352933,0.632994509789495,0.6972173522768674,0.037823893574964455,44,0.7826122826693174,0.7684965125445067,0.7851749826147559,0.8358488844966515,0.7648557770732095,0.7873976878796882,0.025458794736579162,0.9560535344474628,0.7202926386238964,0.9807108452986966,0.7755514360948316,0.9713311160603983,0.8807879039520546,0.11016445018620989,43,0.9752803980253963,0.7711926728553297,0.9871998960457924,0.8672755199152198,0.988757512504392,0.9179411998692262,0.08625733833415233
24,238.7031036376953,1.7102844319503634,3.5394285678863526,0.07754259972734531,"(100, 80, 40)",0.4,150,"{'model__architecture': (100, 80, 40), 'model__dropout_rate': 0.4, 'model__epochs': 150}",0.685364284875074,0.5830679319596667,0.7565726678718583,0.6674456995247654,0.463445555979066,0.6311792894437107,0.10042306628807574,39,0.7455230393198058,0.6521359885109566,0.7696698103585495,0.7911130618489743,0.6758695549332552,0.7268622909943083,0.053838923115961106,0.6849084077184966,0.5995295485143534,0.7563818819601524,0.6670859191107673,0.5983209737118146,0.6612453315405423,0.05901406853632987,57,0.7454437961391127,0.6724167049847491,0.7696426403599262,0.7910740980545906,0.7965104942832775,0.7550175467643313,0.04505594014370685,0.9705743027630116,0.6352330037757623,0.9868571591829398,0.9708700815024394,0.6620210032198123,0.8451111519155516,0.16076011357978814,52,0.9911934682666765,0.6853225587780494,0.9898313207517982,0.995361624686415,0.8035582767010463,0.893053449836797,0.1269849528660597
25,318.7799479007721,3.392688081758227,3.6893288135528564,0.08187000979554647,"(100, 80, 40)",0.4,200,"{'model__architecture': (100, 80, 40), 'model__dropout_rate': 0.4, 'model__epochs': 200}",0.7040445544463544,0.7131139715048176,0.6910552003506208,0.5753012150468586,0.6564717057185525,0.6679974488474385,0.05018361082489141,29,0.7768307608518625,0.7415397331012156,0.7501626731288885,0.7571804219583971,0.7320256167699457,0.7515478411620619,0.015193091569012487,0.7037075877486465,0.7125891537106477,0.7103254458663183,0.7044488114060836,0.6589130236606355,0.6979968309857353,0.019832855677879672,43,0.7767913162916065,0.7414926822992468,0.7729620786846804,0.8416880289472055,0.7345726167621859,0.7735013445969849,0.03794875217205093,0.9772851149834385,0.9899544150590599,0.8871453443657161,0.788708418415655,0.9144447995373647,0.9115078324567154,0.0723358353423034,39,0.9944015508974594,0.984251476332024,0.887579372269844,0.8841973196785466,0.9271085341924712,0.935507650674069,0.04657223876652312
