,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__architecture,param_model__dropout_rate,params,split0_test_AVG_PREC,split1_test_AVG_PREC,split2_test_AVG_PREC,split3_test_AVG_PREC,split4_test_AVG_PREC,mean_test_AVG_PREC,std_test_AVG_PREC,rank_test_AVG_PREC,split0_train_AVG_PREC,split1_train_AVG_PREC,split2_train_AVG_PREC,split3_train_AVG_PREC,split4_train_AVG_PREC,mean_train_AVG_PREC,std_train_AVG_PREC,split0_test_AU_PRC,split1_test_AU_PRC,split2_test_AU_PRC,split3_test_AU_PRC,split4_test_AU_PRC,mean_test_AU_PRC,std_test_AU_PRC,rank_test_AU_PRC,split0_train_AU_PRC,split1_train_AU_PRC,split2_train_AU_PRC,split3_train_AU_PRC,split4_train_AU_PRC,mean_train_AU_PRC,std_train_AU_PRC,split0_test_AU_ROC,split1_test_AU_ROC,split2_test_AU_ROC,split3_test_AU_ROC,split4_test_AU_ROC,mean_test_AU_ROC,std_test_AU_ROC,rank_test_AU_ROC,split0_train_AU_ROC,split1_train_AU_ROC,split2_train_AU_ROC,split3_train_AU_ROC,split4_train_AU_ROC,mean_train_AU_ROC,std_train_AU_ROC
10,230.3058723449707,2.6311573652291194,1.8016722202301025,0.06973685499651591,"(100, 40)",0.6,"{'model__architecture': (100, 40), 'model__dropout_rate': 0.6}",0.26470236243863876,0.6354509094277876,0.41802983193904775,0.21216326933130245,0.2223713001905085,0.3505436500377973,0.16041984552507163,31,0.36692240658763653,0.6053599027388117,0.4568533030333177,0.365675736075468,0.28836352181340674,0.41663497404972816,0.10840328542284784,0.6045972134926183,0.7908985790914221,0.6562692879971789,0.5849727169754431,0.5732004782653626,0.6419877307003201,0.07969803316155916,29,0.6729076657963455,0.7844065709205457,0.7152502226651157,0.682837868037734,0.6441817609067034,0.6999168176652889,0.0479608445942434,0.8719972897104702,0.9208509452183189,0.8589437402166996,0.8692784157725576,0.8346758071029974,0.8711492919767728,0.028120329699614022,34,0.8977717738277529,0.9109625153892279,0.8588498373603072,0.904191759389197,0.8571388133367007,0.8857829398606372,0.023075986629995784
11,232.71328377723694,2.5531429614106025,1.94053955078125,0.05491741434553522,"(100, 40)",0.8,"{'model__architecture': (100, 40), 'model__dropout_rate': 0.8}",0.00335567130990045,0.0019367999570584279,0.0025026101112274927,0.002833274293744977,0.0023251665555826663,0.002590705338145917,0.00047955836428785324,45,0.003691612175418781,0.0019713769895344092,0.002560163850486431,0.0031304920913884007,0.0024661872744736637,0.0027639664762603372,0.0005921610638111359,0.4600968147857676,0.4939368489703525,0.4942211081232922,0.46626408865391133,0.4800746963517225,0.4789186883222586,0.013967456095231005,55,0.4965819537938723,0.5009856884947672,0.5012800819252432,0.5015652460456942,0.5012330936372368,0.5003292127793627,0.001882649263275082,0.9393782954849839,0.9063338323990536,0.9272766349480633,0.9224535925377655,0.9210688019332369,0.9233022469323088,0.010657138867527444,22,0.9510995386519736,0.9080788710859109,0.9292607533389566,0.942181451684832,0.926558243483269,0.9314357716489884,0.01467105423444592
12,281.8441563129425,0.35079373387422197,2.093200445175171,0.0653545133127358,"(100, 80, 50, 20)",0.2,"{'model__architecture': (100, 80, 50, 20), 'model__dropout_rate': 0.2}",0.6691109820526424,0.664856990839206,0.6648504024726383,0.5638208461854772,0.5805119650025434,0.6286303567212167,0.046429698412325346,22,0.7777292527174082,0.7603098321795367,0.7712427535429154,0.7866429823189895,0.7364562279867679,0.7664762097491234,0.01729319605516438,0.808688232931593,0.8086498762392647,0.7873136810092807,0.740342236323986,0.7708798042738151,0.783174844108491,0.025701518940015895,1,0.8842632827799307,0.8784721949159406,0.8784120246706937,0.8832683819398479,0.8643312958282012,0.8777494360269229,0.007125964552627536,0.8402691771671981,0.838020488134944,0.8380157144409733,0.7887209088809075,0.7957695153110852,0.8201592199698934,0.022915115061731883,48,0.8890830870612135,0.880701159773578,0.8859636850559477,0.8947333414969486,0.8684199170574897,0.8837802380890354,0.008925002046031758
13,284.91785287857056,1.0898342125575868,2.2320152759552,0.06575053101437835,"(100, 80, 50, 20)",0.4,"{'model__architecture': (100, 80, 50, 20), 'model__dropout_rate': 0.4}",0.5596477910238559,0.7132353945483046,0.6363084029472498,0.44730830395799753,0.7098407647903637,0.6132681240421963,0.10026795411028883,23,0.6298054426487976,0.6293659866649753,0.6937637930466194,0.6866877284405533,0.714051386442532,0.6707348674486955,0.03477857995235515,0.7453020053099702,0.848648020047772,0.7829370739613666,0.7056415384411802,0.8251127038485926,0.781528262887866,0.05191874777703646,2,0.805969844212892,0.8019895619317671,0.8389990391491939,0.8411907244317389,0.8488295953976328,0.8273957530246449,0.019436518197136862,0.791657252006526,0.8591522017886111,0.8309747889290833,0.7253487388147526,0.8732285971929761,0.8160723098870952,0.05323839921325144,49,0.8168989363826062,0.8157861250776097,0.8473662035536226,0.8438589874497155,0.8578922846279795,0.8363605074183067,0.016988395662275634
14,288.64676389694216,2.3525493879559285,2.4475003719329833,0.06820757501365642,"(100, 80, 50, 20)",0.6,"{'model__architecture': (100, 80, 50, 20), 'model__dropout_rate': 0.6}",0.0005320799893584002,0.038679967607811616,0.0005523357579057918,0.000489257018426384,0.0005077122201325772,0.008152286095966568,0.015263875181731192,38,0.0005262777523492557,0.031007975357281663,0.0005539315534961827,0.0004906306756070479,0.0005091058493582587,0.0066175842376184815,0.01219521337010696,0.5002660399946792,0.03766843420008839,0.5002761678789529,0.5002446285092131,0.5002538561100663,0.4077416368046442,0.18503683729353243,58,0.5002631388761746,0.03061306765938494,0.5002769657767481,0.5002453153378035,0.5002545529246791,0.406330608114958,0.1878587705168334,0.6553486878653667,0.9837035433331154,0.6726043036400517,0.6303706308675575,0.6438131351742556,0.7171682057828411,0.1339877548238332,55,0.6563851814098685,0.9848272488950213,0.6723993598581086,0.6301090942450938,0.643538822618007,0.7174519414052198,0.13441752967120368
15,293.3040139198303,1.3435768890358044,2.5593214988708497,0.04469447831294002,"(100, 80, 50, 20)",0.8,"{'model__architecture': (100, 80, 50, 20), 'model__dropout_rate': 0.8}",0.00036682477493771623,0.0003617318293440936,0.0003617336723100516,0.0003617336723100516,0.0003617336723100516,0.00036275153150435916,2.0366309209554867e-06,60,0.00036173321156680155,0.00036300645769382633,0.00036300599533059655,0.00036300599533059655,0.00036300599533059655,0.00036275153105048356,5.09159773331056e-07,0.5001834123874689,0.500180865914672,0.500180866836155,0.500180866836155,0.500180866836155,0.5001813757657522,1.0183154604863657e-06,42,0.5001808666057834,0.5001815032288469,0.5001815029976653,0.5001815029976653,0.5001815029976653,0.5001813757655252,2.545798866514217e-07,0.5,0.5,0.5,0.5,0.5,0.5,0.0,60,0.5,0.5,0.5,0.5,0.5,0.5,0.0
16,270.8700448036194,2.1564489015209842,2.726138639450073,0.05809419740327534,"(100, 40, 20)",0.2,"{'model__architecture': (100, 40, 20), 'model__dropout_rate': 0.2}",0.6072876428528515,0.7673772004921882,0.6515079254316204,0.5389353122021083,0.6146534824788323,0.6359523881922886,0.0751027166386079,21,0.7320073863675232,0.7802909009313105,0.768247628879601,0.7925097813519908,0.736618577437745,0.761934854993634,0.023867085897000654,0.7931580312460385,0.7676464790766424,0.7899250580770553,0.7160855013607614,0.7925271476258824,0.7718684825619307,0.029446979490277397,5,0.8620091270514241,0.7810913426606457,0.8814098905299887,0.8941794525572795,0.8645668937823319,0.856651341316334,0.03955254765031061,0.8055537150956784,0.9633976318629284,0.8380164681759456,0.7675947225917917,0.8098580063810485,0.8368841738851797,0.0671118458772412,42,0.8661960345515259,0.9544543788675652,0.8842097171074818,0.8964915991435983,0.866667086918495,0.8936037633177332,0.03248431388935346
17,275.35710015296934,2.4829933165574034,2.8846803665161134,0.092617505319025,"(100, 40, 20)",0.4,"{'model__architecture': (100, 40, 20), 'model__dropout_rate': 0.4}",0.5853250347213113,0.6058266491522798,0.62925296551613,0.4949704330568951,0.5868738364371241,0.580449819570305,0.04560145503633137,25,0.6655559436851577,0.6887590527493128,0.7295739520876323,0.7278037292660302,0.7028976605568239,0.7029180676689915,0.024191894327611242,0.773267327638204,0.7729087179312145,0.7616869735435549,0.696382400682232,0.7669015933534915,0.754229460461265,0.029236371973625302,8,0.815295782812832,0.8373100727270721,0.8501507724973911,0.8527559084256001,0.8409211839166073,0.8392867440759005,0.013278481444520663,0.7986071470436835,0.8098503255077618,0.8239260389303397,0.7535086362953107,0.8028096511958617,0.7977403739006741,0.023728580275590674,51,0.8309822634722104,0.8421041633485172,0.866661900832103,0.868417192126752,0.8543827549036346,0.8525096549366434,0.014342574003853638
18,279.4255871772766,2.4076026658339624,3.095305919647217,0.07799495241108008,"(100, 40, 20)",0.6,"{'model__architecture': (100, 40, 20), 'model__dropout_rate': 0.6}",0.0005910990337172741,0.001074780502573418,0.1395317581820832,0.05656425665720312,0.0008621841188114003,0.03972469656407215,0.05437011625266652,37,0.0005839320007072979,0.0010750214061279993,0.11185024062326507,0.031800722435581484,0.0008647841680776303,0.029234940126751895,0.043013016990431606,0.5002955495168586,0.5005373902512867,0.1385751672703122,0.10585263028323759,0.5004310920594057,0.34913882819427544,0.18557170082917185,60,0.5002919660003536,0.500537510703064,0.11237070881988329,0.04934257591090369,0.5004323920840388,0.33259503070364865,0.20650763843822983,0.6897791618036053,0.8318383136177608,0.9724402550179727,0.2738615622872942,0.7903275129200942,0.7116494390277442,0.23697392632165454,56,0.6903296913324627,0.8312834071289777,0.9727479006297564,0.22178985164261017,0.7902229283943193,0.7012747558256252,0.25633464960595015
19,279.87589917182925,3.416156765522101,3.2057027339935305,0.07252910130050426,"(100, 40, 20)",0.8,"{'model__architecture': (100, 40, 20), 'model__dropout_rate': 0.8}",0.0004454535893041644,0.00036343161343161345,0.00045221201737513216,0.00045654172855700664,0.00036986294233784636,0.0004175003800736611,4.172112130198425e-05,59,0.00044050266938413385,0.00036468050149327067,0.00045327310897639797,0.00045703399370736355,0.00037121458808205796,0.0004173409723286448,4.0752637001797913e-05,0.5002227267946521,0.5001817158067158,0.5002261060086876,0.5002282708642785,0.5001849314711689,0.5002087501900367,2.0860560650985046e-05,41,0.5002202513346921,0.5001823402507466,0.5002266365544882,0.5002285169968537,0.500185607294041,0.5002086704861644,2.037631850089862e-05,0.5882894086347582,0.5023393660776629,0.6000759405930501,0.6038704219035096,0.5109935475979328,0.5611137324544726,0.044835608625635286,59,0.5894409581753894,0.5022960532602809,0.5996087030755861,0.6029049751155033,0.5110604133909937,0.5610622206035508,0.04471161663600335
20,285.9702189922333,2.6759465195587753,3.4260440826416017,0.10770092523775472,"(80, 40, 20)",0.2,"{'model__architecture': (80, 40, 20), 'model__dropout_rate': 0.2}",0.7479461337557901,0.6265921773974689,0.7230928813939129,0.6220432754683403,0.5941382006285472,0.6627626704706955,0.060945339705816996,13,0.8021951639687677,0.6973663742588977,0.7877768131401313,0.8062744190096254,0.7367070385220971,0.7660639617799039,0.04236739319523496,0.7476313577298415,0.773144699182821,0.7224714184430178,0.6216652223649265,0.7823167285022555,0.7294459668328525,0.05779429096309962,11,0.802159663527342,0.8449486666823475,0.7879931620673366,0.8062566131250413,0.8639931957438924,0.821070260229192,0.028578684080610078,0.9773269500521842,0.8098503255077618,0.954461342943239,0.9622078002811935,0.8028127379200333,0.9013318929971607,0.07794712690598209,30,0.989919426731446,0.8473680030356526,0.9587126720813879,0.9897715824014808,0.8684201517726066,0.9308383672045147,0.0609983731468834
21,287.71736788749695,2.144764571661696,3.530893850326538,0.05755834010361467,"(80, 40, 20)",0.4,"{'model__architecture': (80, 40, 20), 'model__dropout_rate': 0.4}",0.5657477582465912,0.5068399096760564,0.5475903731153892,0.4759686455495128,0.3862226088893521,0.4964740108333767,0.06339560881663807,27,0.6083879793067272,0.6024177587594999,0.6474481666618827,0.7106845765756078,0.5822075127238281,0.6302291988055091,0.0454448194339517,0.7708730837146375,0.7465627455160301,0.7162497029748379,0.7152607084283242,0.6403773004397249,0.7178648454843619,0.04392529106543943,14,0.798676085853667,0.7983085130636286,0.8121560539286583,0.8493170745259051,0.7844230243779826,0.8085761503499682,0.022178583178532923,0.7847192491716515,0.7535197987580952,0.7746342483101621,0.7394334612098552,0.6760509542069394,0.7456716299049304,0.038238960037713224,54,0.8028159682139601,0.8017536304048114,0.8228046145081394,0.8543852004116144,0.7859645725026279,0.8135447972082307,0.023530792299574374
22,290.60665183067323,1.887259673713625,3.7588745594024657,0.052215668415859916,"(80, 40, 20)",0.6,"{'model__architecture': (80, 40, 20), 'model__dropout_rate': 0.6}",0.0010207843026058354,0.0010669151126271657,0.0008981998051791972,0.001174504970968222,0.0010276451005934288,0.0010376098539664933,8.878796675558534e-05,53,0.0010111871479537703,0.001066524962297407,0.0009042738839356538,0.0011708495437795024,0.0010315659170621002,0.0010368802910056866,8.613873297314103e-05,0.5005103921513029,0.5005334575563136,0.5004490999025896,0.5005872524854841,0.5005138225502967,0.5005188049269833,4.439398337779596e-05,36,0.5005055935739768,0.5005332624811487,0.5004521369419678,0.5005854247718897,0.500515782958531,0.5005184401455028,4.306936648658057e-05,0.8204396377295408,0.8305972773652316,0.7987421383647799,0.8461311071017197,0.8241159801433187,0.8240052275915618,0.01538801982382419,46,0.8212505972669066,0.82993788424171,0.7993918397198869,0.8451070683183279,0.82416866923369,0.8239712117561044,0.01479129389552143
23,293.4913310050964,1.7788539029899677,3.7990012645721434,0.06498230797176392,"(80, 40, 20)",0.8,"{'model__architecture': (80, 40, 20), 'model__dropout_rate': 0.8}",0.0004483662654203745,0.00036211372411014376,0.0005200588911758458,0.0006192382497361696,0.0003916874003541737,0.00046829275735737574,9.274010697744334e-05,58,0.0004427931516738049,0.00036333642275531396,0.0005211990870786517,0.0006214295059090314,0.0003936415155060227,0.0004684799365845649,9.326160868685537e-05,0.5002241831327102,0.500181056862055,0.5002600294455879,0.500309619124868,0.5001958437001771,0.5002341463786787,4.6370053488704275e-05,40,0.5002213965758369,0.5001816682113777,0.5002605995435393,0.5003107147529545,0.500196820757753,0.5002342399682922,4.66308043434362e-05,0.5909651541484249,0.5005275041155515,0.6522736307758172,0.7079956780118855,0.5382506141504337,0.5980024025751481,0.07505332048828006,58,0.5915656356512599,0.500454241391393,0.6518139052477874,0.7080021558918792,0.5389270997647886,0.5981526075894216,0.07488988965514315
24,276.3961035251617,1.7052228969196048,3.9890268325805662,0.11089902093130433,"(100, 10)",0.2,"{'model__architecture': (100, 10), 'model__dropout_rate': 0.2}",0.6920277709404039,0.6891203071395772,0.6616458974560687,0.5687521017288004,0.690133231285354,0.6603359556262737,0.04713827833509657,15,0.7536371201100908,0.7225448632974375,0.7331968683870556,0.7509889329854196,0.8133147555760037,0.7547365080712014,0.03145448179388597,0.8200096187475625,0.8207941572605694,0.7602121555912956,0.7162141963188687,0.6895292146159328,0.7613520486168422,0.05323782321814409,6,0.875106562110186,0.8573579570581572,0.8531982897282282,0.8731843797298324,0.813363739719043,0.8544421856690894,0.02225207412123995,0.9016264993377175,0.8726214847684937,0.8878624693534951,0.8628896863644172,0.9652737070107256,0.898054750730279,0.03610663191128484,31,0.9170049302280091,0.8907913609079243,0.9245648325848606,0.9298900156257677,0.9831048348139834,0.9290711948321089,0.030171352122984742
25,280.83137249946594,1.4310257192038045,4.1020551204681395,0.07114495400187544,"(100, 10)",0.4,"{'model__architecture': (100, 10), 'model__dropout_rate': 0.4}",0.0011017428960536182,0.0009329829172141918,0.0009766565332819787,0.0011578792870072898,0.0010027682051861476,0.001034406001630052,8.294877492705329e-05,54,0.001092744790223782,0.0009318567490951181,0.0009808105280546225,0.00115493094728652,0.0010091925043554625,0.001033907103803101,7.994119928163919e-05,0.5005508714480268,0.5004664914586071,0.500488328266641,0.5005789396435036,0.500501384102593,0.500517203000815,4.14743874635164e-05,37,0.5005463723951119,0.5004659283745475,0.5004904052640273,0.5005774654736432,0.5005045962521777,0.5005169535519015,3.997059964082732e-05,0.8336476272508117,0.806253089848986,0.8149241103737908,0.8439191462034801,0.8197481218719102,0.8236984216094055,0.013452116526681605,47,0.8346051667569203,0.8053349472812411,0.8150602808775448,0.8429696518718799,0.820266530415659,0.823647315440649,0.01351988822594344
26,283.39972472190857,2.505868621803326,4.313153505325317,0.06917209402535134,"(100, 10)",0.6,"{'model__architecture': (100, 10), 'model__dropout_rate': 0.6}",0.0008158917583600576,0.0007906282710852765,0.0008036219581211093,0.0008923073056089683,0.0008901928333207954,0.0008385283303587204,4.3787376134702445e-05,56,0.000807370955682726,0.0007891501545072934,0.0008093325987811735,0.0008931985282595479,0.0008955336437849966,0.0008389171762031473,4.582369972263893e-05,0.50040794587918,0.5003953141355426,0.5004018109790606,0.5004461536528045,0.5004450964166604,0.5004192641651793,2.189368806735862e-05,38,0.5004036854778413,0.5003945750772536,0.5004046662993906,0.5004465992641298,0.5004477668218925,0.5004194585881016,2.2911849861347655e-05,0.775301085078514,0.771335885060166,0.7750349122860667,0.7974119038153777,0.7969302671681804,0.7832027824865162,0.011491879566452184,52,0.776080654923072,0.7700997037556143,0.7758375741884189,0.796902115883011,0.7974321696783746,0.7832704436856981,0.011548038549531372
