loss,train_history,test_history,negative_perc,np_ratio,positive_sample_perc
0.13032547789420676,0.047558890382419325,0.3296867048452651,1.0,3.0,0.25
0.11130091666896705,0.05113467535677775,0.33239641915265516,1.0,3.0,0.25
0.10351894487887299,0.04044476854777983,0.4540111483139913,1.0,3.0,0.25
0.09890781004632097,0.07648742040876608,0.2118338493555805,1.0,3.0,0.25
0.09508149665159069,0.08069686854616309,0.0666391034675383,1.0,3.0,0.25
0.09190739894332413,0.10415126511155795,0.06369055882891028,1.0,3.0,0.25
0.09051664504069083,0.08448954736367095,0.08509770867628534,1.0,3.0,0.25
0.09029323294031422,0.12714718953804957,0.23992194549469034,1.0,3.0,0.25
0.09012007717288341,0.08331848748045358,0.257781056178066,1.0,3.0,0.25
0.09023855464627675,0.10483238088541673,0.4456755959894231,1.0,3.0,0.25
0.0889679565277832,0.0907545881996162,0.4050871635665262,1.0,3.0,0.25
0.08884825566185876,0.08836719106463514,0.594474236952378,1.0,3.0,0.25
0.09032462767583906,0.07516959346510145,0.45223832131739594,1.0,3.0,0.25
0.08865070696784129,0.05432842215282655,0.32767666689069097,1.0,3.0,0.25
0.08984329406725582,0.07948266966891637,0.0457136577835948,1.0,3.0,0.25
0.08813457628687645,0.09551455501321965,0.23359550202984483,1.0,3.0,0.25
0.09072858457302596,0.08652526894465175,0.05831260101451763,1.0,3.0,0.25
0.08790857694016557,0.08479108853660386,0.021251655494490804,1.0,3.0,0.25
0.0867552446992845,0.07910610985818581,0.018549817135515796,1.0,3.0,0.25
0.08849721243663534,0.08293281741506808,0.028250100561391742,1.0,3.0,0.25
0.08531770225937492,0.093154360253127,0.022091845792449636,1.0,3.0,0.25
0.08348904022678517,0.08123147824776779,0.04795154293527,1.0,3.0,0.25
0.08207474540764435,0.09172751023662659,0.025881111736607974,1.0,3.0,0.25
0.08116227990724087,0.08183531771628912,0.08314494020287963,1.0,3.0,0.25
0.08099424073273237,0.06512646219959298,0.0559524276335109,1.0,3.0,0.25
0.08027359962090243,0.08612404239313237,0.07346696001214877,1.0,3.0,0.25
0.07877521383817626,0.08663741101922798,0.08383075327060209,1.0,3.0,0.25
0.0783812340747541,0.11040256914393298,0.019653255644553287,1.0,3.0,0.25
0.07449218858549657,0.11881361914253136,0.04563662428088607,1.0,3.0,0.25
0.07484629784205242,0.08923357769974478,0.023880461057083326,1.0,3.0,0.25
0.07339066133808293,0.09732858081680353,0.04352388075175043,1.0,3.0,0.25
0.07493495202842058,0.07194520903558221,0.06429011729716806,1.0,3.0,0.25
0.07392536409799638,0.0959669825927231,0.2066322582640665,1.0,3.0,0.25
0.07325211105531222,0.07512667551883481,0.05624142981354322,1.0,3.0,0.25
0.07371594859459317,0.10111135570010467,0.10678701422566465,1.0,3.0,0.25
0.07052559023681335,0.10058151431788202,0.07318755206313471,1.0,3.0,0.25
0.06934492914365163,0.1051064802477418,0.11245918498194929,1.0,3.0,0.25
0.07103690299644654,0.10664092499506714,0.08749211403410741,1.0,3.0,0.25
0.07003570938812208,0.09325420251909163,0.05349648520857134,1.0,3.0,0.25
0.06728025483535159,0.1334438274007831,0.03474814516451975,1.0,3.0,0.25
0.06656662804447848,0.1070908353683719,0.03381559456316598,1.0,3.0,0.25
0.06590119477422701,0.12080997980159866,0.01380792321084497,1.0,3.0,0.25
0.06590630412101575,0.0646313746720896,0.015285993593501725,1.0,3.0,0.25
0.06852558314389284,0.12260278239497956,0.013895689045334886,1.0,3.0,0.25
0.06623676050690445,0.12825412747192413,0.013339431396512563,1.0,3.0,0.25
0.06830661716223009,0.09021776753331381,0.024008466298081343,1.0,3.0,0.25
0.067596058026336,0.12187113178509006,0.025655304536139296,1.0,3.0,0.25
0.06664098059412643,0.09211249062993018,0.041839274960903096,1.0,3.0,0.25
0.06536706250948474,0.13498668765081903,0.02044102567118097,1.0,3.0,0.25
0.06627982764429083,0.1435330714208641,0.03337715378716729,1.0,3.0,0.25
0.06483234745989552,0.15219588106113782,0.013968843492510485,1.0,3.0,0.25
0.06325932804728338,0.12084746730703298,0.02108682850729271,1.0,3.0,0.25
0.06459417652717618,0.153698625717102,0.01563619344431157,1.0,3.0,0.25
0.06260539968483715,0.12652055206954804,0.010722195606492367,1.0,3.0,0.25
0.06332828401673529,0.17042817883626327,0.01577746424454761,1.0,3.0,0.25
0.06205022345256615,0.15102621017723483,0.05345377530123621,1.0,3.0,0.25
0.06292205785793514,0.1606626511397407,0.013407725692730727,1.0,3.0,0.25
0.06495378285862521,0.15316124287427468,0.015261797313431608,1.0,3.0,0.25
0.07006971404853064,0.17081257093652652,0.01675402354171825,1.0,3.0,0.25
0.06732924539593328,0.11294013910691061,0.05835132385822772,1.0,3.0,0.25
0.06770823178204839,0.2041863059795083,0.012290735099210031,1.0,3.0,0.25
0.06519793118079815,0.18123751020995976,0.05074064861586072,1.0,3.0,0.25
0.06446916014208447,0.10674478584965802,0.02285044643443745,1.0,3.0,0.25
0.06313987110427348,0.1922176564849292,0.00827286782911568,1.0,3.0,0.25
0.06241835503705696,0.22534239724623048,0.009463977277261221,1.0,3.0,0.25
0.06377163666674876,0.17000728240514512,0.014173927414093217,1.0,3.0,0.25
0.06450228194950196,0.21206822119755964,0.009249642311173393,1.0,3.0,0.25
0.062369364706402,0.16369136206179297,0.012359220721697813,1.0,3.0,0.25
0.06091340361402973,0.19988365911061504,0.03072405085818565,1.0,3.0,0.25
0.06138730518398896,0.1280811638872623,0.008748181087910159,1.0,3.0,0.25
0.06479907566740034,0.11638452538085342,0.15019732596333,1.0,3.0,0.25
0.06387226728167161,0.17534354324386603,0.009566812685668013,1.0,3.0,0.25
0.06389926640310435,0.13669542254712017,0.006197296808225054,1.0,3.0,0.25
0.06443625065590881,0.14076804548667435,0.00941921046734973,1.0,3.0,0.25
0.060536297433847655,0.09893026748637235,0.0061088551833048885,1.0,3.0,0.25
0.058545724501795945,0.17620989515487395,0.0057840915584435205,1.0,3.0,0.25
0.05946593008841638,0.13830320352720615,0.010005934123371894,1.0,3.0,0.25
0.05977116443342402,0.13494290024682293,0.005926855052062139,1.0,3.0,0.25
0.060129743601189035,0.16362445880472712,0.01495970431224889,1.0,3.0,0.25
0.059020790623895765,0.18962617733371234,0.009359017006848477,1.0,3.0,0.25
0.057718647445444395,0.191610033286798,0.007590243909151865,1.0,3.0,0.25
0.0587435676982282,0.14468636490587997,0.007593165959583099,1.0,3.0,0.25
0.05815386332103964,0.17151147235568498,0.010554516672554743,1.0,3.0,0.25
0.058912400639032476,0.18072116738700936,0.006855312445503094,1.0,3.0,0.25
0.0573843802053389,0.1600765719940765,0.009409951764331714,1.0,3.0,0.25
0.061837627171939434,0.11864540633138433,0.009078002894444841,1.0,3.0,0.25
0.05922544975888493,0.1757828236236281,0.010605290049935349,1.0,3.0,0.25
0.05610048884502647,0.19658584578328847,0.010030411755134298,1.0,3.0,0.25
0.05686141860362898,0.18980199474555232,0.011210010322976485,1.0,3.0,0.25
0.05548097944412086,0.1612228000154436,0.014164764959051085,1.0,3.0,0.25
0.05457296660508647,0.16177571132436827,0.0131003244096362,1.0,3.0,0.25
0.05491719002916792,0.2126524310418135,0.011072398662939955,1.0,3.0,0.25
0.054000341897698055,0.19480626142092408,0.010870368491881058,1.0,3.0,0.25
0.054305387132034096,0.23778728727993698,0.02880916235984308,1.0,3.0,0.25
0.05441650254504606,0.15827736962627179,0.017192561704188706,1.0,3.0,0.25
0.05444873987906959,0.14785128169213804,0.027645981501756636,1.0,3.0,0.25
0.05389203551765418,0.2389752524805755,0.013487240040663716,1.0,3.0,0.25
0.053829191777639895,0.23127793536159827,0.013024033767980545,1.0,3.0,0.25
0.05324922181725423,0.25203951055203566,0.009039770489738782,1.0,3.0,0.25
0.05334621442382695,0.23919568034425884,0.008060333726523863,1.0,3.0,0.25
0.052790371086917344,0.2066458892238424,0.03769593454763104,1.0,3.0,0.25
0.05321895543068958,0.23851615728537873,0.012802384506693285,1.0,3.0,0.25
0.05266876090393696,0.19709590423944864,0.009864139565348366,1.0,3.0,0.25
0.05231284279206915,0.15441866296930146,0.01081991477221454,1.0,3.0,0.25
0.05202706545613915,0.24391183466335845,0.03436265411832448,1.0,3.0,0.25
0.051687731895008374,0.2523338128351341,0.008521618297446371,1.0,3.0,0.25
0.05188282555497882,0.24150099493583022,0.0076089905865699475,1.0,3.0,0.25
0.05182440528583016,0.18349271922806015,0.010206241282867548,1.0,3.0,0.25
0.06095928220889842,0.13043814278734886,0.01074989147228184,1.0,3.0,0.25
0.06360846698599724,0.13332819724190106,0.006576210649967458,1.0,3.0,0.25
0.06334673732183604,0.13652642074297408,0.011543048644454476,1.0,3.0,0.25
0.06745345462649313,0.09154432339873128,0.006577385377762535,1.0,3.0,0.25
0.0656436299930007,0.11164537661823398,0.009506710073166046,1.0,3.0,0.25
0.06385796300278608,0.10758032572780486,0.009112122443748528,1.0,3.0,0.25
0.06370203724664844,0.10322316786970459,0.007229673931262581,1.0,3.0,0.25
0.06414681043704785,0.10005171744561137,0.01734136707494146,1.0,3.0,0.25
0.05966489583124101,0.11349603372390896,0.01541830861834456,1.0,3.0,0.25
