loss,train_history,test_history,negative_perc,np_ratio,positive_sample_perc
0.13862422661097634,0.02952279798786378,0.47065571303693204,1.0,1.0,0.75
0.11032398209000267,0.026691861463772896,0.502344245073978,1.0,1.0,0.75
0.09984060633136048,0.04831836140635923,0.48197146938126056,1.0,1.0,0.75
0.09211121508465417,0.045989357734274004,0.4325108004345717,1.0,1.0,0.75
0.08854341223549526,0.03366080958148347,0.4913215418386912,1.0,1.0,0.75
0.0852672467296986,0.06904472498296083,0.5290760402826671,1.0,1.0,0.75
0.07767528795079415,0.07337236850745468,0.2820435864273801,1.0,1.0,0.75
0.07474888802448976,0.06857791722142653,0.3662044919880186,1.0,1.0,0.75
0.07191569914724431,0.07446673294698886,0.5323140235572014,1.0,1.0,0.75
0.06991551254285615,0.062372872119664795,0.30065856375085476,1.0,1.0,0.75
0.06744046377056108,0.05716182375416691,0.16630666125091462,1.0,1.0,0.75
0.06462145057550336,0.056362722628232095,0.2564744729160948,1.0,1.0,0.75
0.063176752347426,0.08411996008007985,0.4525591585064763,1.0,1.0,0.75
0.06095615381059265,0.044505706006018844,0.599728439539766,1.0,1.0,0.75
0.05846903783918513,0.06578462350131549,0.23503358473729985,1.0,1.0,0.75
0.056373946815807284,0.0793967233883771,0.2204633699094588,1.0,1.0,0.75
0.05460223912302229,0.07366511160093786,0.0370473242839939,1.0,1.0,0.75
0.05301193432115331,0.08197728127612439,0.0419661280796248,1.0,1.0,0.75
0.052549614318353484,0.04141879761926166,0.044027313585996895,1.0,1.0,0.75
0.05115686126791714,0.04485446205859918,0.11236050041352935,1.0,1.0,0.75
0.050566526614891,0.029685283374254745,0.11032703765115212,1.0,1.0,0.75
0.04987249586043153,0.06633770265617113,0.02856064634518478,1.0,1.0,0.75
0.049328673606772,0.0755762451366314,0.020895589087783318,1.0,1.0,0.75
0.050012134579293425,0.0885524992014546,0.024383510689767712,1.0,1.0,0.75
0.047588680272503306,0.08867352515295546,0.00984144271207119,1.0,1.0,0.75
0.046810078095811086,0.08645912441001408,0.021836010278095567,1.0,1.0,0.75
0.04770259218645777,0.08075237883043807,0.02174738344685109,1.0,1.0,0.75
0.046269459659583685,0.06149390643543323,0.05483636274226297,1.0,1.0,0.75
0.046521128547212624,0.06907036376259089,0.025325415628949747,1.0,1.0,0.75
0.0461735607999149,0.0958103976443763,0.02668991854799793,1.0,1.0,0.75
0.04501745513293767,0.1003662715154756,0.029131115472762314,1.0,1.0,0.75
0.043722841861360905,0.09409588346333814,0.025559392565937793,1.0,1.0,0.75
0.04328183277610726,0.09771381131600841,0.024738403618662703,1.0,1.0,0.75
0.04279992671845481,0.08932507628837429,0.02621210621518331,1.0,1.0,0.75
0.042987442685028555,0.07255737699820303,0.016093913478631143,1.0,1.0,0.75
0.042300892058204635,0.07491867779642875,0.01709101837851997,1.0,1.0,0.75
0.042073192064972544,0.08156866739436613,0.14150924415557126,1.0,1.0,0.75
0.041495409490037424,0.09870094714061069,0.029170091596233485,1.0,1.0,0.75
0.04096447946190876,0.11567095437180291,0.04183338612852685,1.0,1.0,0.75
0.04164369165245098,0.125012913968553,0.024635440436240243,1.0,1.0,0.75
0.04134737597695415,0.08523090196248458,0.0288057892122545,1.0,1.0,0.75
0.04093834256885395,0.11614192403485968,0.03057369368239786,1.0,1.0,0.75
0.04009946910873712,0.07804213349642507,0.015608078038451859,1.0,1.0,0.75
0.039772985903969334,0.14764714791785677,0.05178724737608647,1.0,1.0,0.75
0.039279622936128966,0.0846027088613934,0.01974065419065435,1.0,1.0,0.75
0.039773339472547575,0.08758906459959036,0.043152607233653814,1.0,1.0,0.75
0.0395888567452385,0.12108410714430776,0.03471983998860447,1.0,1.0,0.75
0.0398087008796726,0.10689306513601546,0.021332523731867357,1.0,1.0,0.75
0.03847621677522017,0.12750807607598136,0.06008570154959612,1.0,1.0,0.75
0.03818974852258353,0.1437938828753338,0.037237963072305265,1.0,1.0,0.75
0.038822295211428784,0.08599307634262389,0.021347116739004877,1.0,1.0,0.75
0.03797749754745085,0.18785966833169257,0.020671762432997388,1.0,1.0,0.75
0.037323634684842344,0.09075449835115562,0.04799350140814748,1.0,1.0,0.75
0.038630607648553014,0.1258857490831616,0.02161074293624603,1.0,1.0,0.75
0.03824843140136997,0.09011507764096696,0.021266237848227284,1.0,1.0,0.75
0.03756419269059339,0.11173814809294881,0.03885420718347987,1.0,1.0,0.75
0.037724620122168276,0.13406831068553174,0.014605172586007053,1.0,1.0,0.75
0.037701024563075294,0.11921525448391071,0.023988539190832277,1.0,1.0,0.75
0.0379928025061362,0.09957200401819596,0.01784269059798248,1.0,1.0,0.75
0.03792587300141809,0.10696621312396568,0.08387165956335585,1.0,1.0,0.75
0.0373365854511963,0.09812784703319022,0.06601033345100965,1.0,1.0,0.75
0.03736014195840878,0.16528193669539354,0.0556578032851622,1.0,1.0,0.75
0.03695810440009117,0.1683120714086884,0.03805292455166919,1.0,1.0,0.75
0.03647987309284897,0.1096632551672182,0.026855029298749243,1.0,1.0,0.75
0.03601455930709271,0.12253795855938493,0.03133078995196134,1.0,1.0,0.75
0.03632488729943143,0.12090148894792274,0.0295367142364149,1.0,1.0,0.75
0.036229219404934794,0.13273693505764048,0.034040594891919775,1.0,1.0,0.75
0.035617779408096614,0.15181607560874552,0.02943283152821684,1.0,1.0,0.75
0.035701392033691326,0.148159271453146,0.05489570684300744,1.0,1.0,0.75
0.03560109740646048,0.1627420435310968,0.1488086192404584,1.0,1.0,0.75
0.03545132421938948,0.17453731411994827,0.028597379220339118,1.0,1.0,0.75
0.03580083785557081,0.15268795536445318,0.016325072999429854,1.0,1.0,0.75
0.03556860918577259,0.15442840264310084,0.020574475154622993,1.0,1.0,0.75
0.035569619045528446,0.13849485159841768,0.031226310685662277,1.0,1.0,0.75
0.0356747697307189,0.12767192634306182,0.022200466126901956,1.0,1.0,0.75
0.03578955606285735,0.17478590542821212,0.03899722598332255,1.0,1.0,0.75
0.035532546313025506,0.16824152721853125,0.011476461196036146,1.0,1.0,0.75
0.0366355975921285,0.11788731822069756,0.023320857588267466,1.0,1.0,0.75
0.03532864827348287,0.13271640936783416,0.03227722346269176,1.0,1.0,0.75
0.035254341336905554,0.11568152629929884,0.25514847057519724,1.0,1.0,0.75
0.033827705784750965,0.13381335965053,0.04843140661620496,1.0,1.0,0.75
0.034587651998120826,0.12927188072975215,0.07121087837474109,1.0,1.0,0.75
0.03432032570034105,0.14547129243234946,0.031144260942904914,1.0,1.0,0.75
0.03473642820868025,0.1342419463087981,0.034905749233442654,1.0,1.0,0.75
0.03389497419105318,0.11514406787111532,0.06791665694434285,1.0,1.0,0.75
