loss,train_history,test_history
0.19555968706272203,0.0029015537351918396,0.004335693519307463
0.0034708433876647266,0.0007975313916529976,0.0012071853340409843
0.002180782145723181,0.0008799036088811489,0.0011692239266414951
0.0018697172390113954,0.001541833117251614,0.0011818635867633818
0.0017049652512069115,0.00197324458546543,0.0011995405253776078
0.001583115229610359,0.005198687432123504,0.0012306461390220128
0.0014916728404425945,0.007890108075220024,0.0014144374206841422
0.0014228376841805381,0.013393345508105118,0.0016473741521169656
0.0013599426611915402,0.012678145067789076,0.0015135731127349696
0.001313614815358792,0.028614150460964365,0.0026417962579657426
0.0012678329557605642,0.03248753816120984,0.0022942687655320418
0.0012258550921246379,0.04904246095723358,0.0033389571681725705
0.001182070552461604,0.08140406342244609,0.005263686177399749
0.0011446770846095555,0.09881990408549622,0.014906808399900355
0.0011106485982068685,0.10854922002990153,0.025763329155351053
0.0010792594429766698,0.12273337364810985,0.0726910232556932
0.0010503652396777812,0.14791213293463207,0.17423115698607763
0.0010248408253322346,0.1793811557776583,0.3505366110839619
0.0010043112109643542,0.19781606734230425,0.43083302725439254
0.0009829901989754188,0.20845693367542878,0.48251713495514165
0.0009650561014643851,0.21605589697693375,0.49539946920587674
0.0009484674793894309,0.23678892114264588,0.5655237396608702
0.0009317127210891964,0.2527400204599314,0.592136491360312
0.0009153494855772667,0.27729065453336205,0.6110263679300589
0.0009012448565502971,0.2908139211340631,0.6194436575462569
0.0008887956419936041,0.276650927180941,0.6160911273540367
0.000870425492371395,0.27048832608312584,0.574377124579694
0.0008566380997117004,0.33567014518755517,0.6316222582945944
0.0008423420602498244,0.3631809528302826,0.6441811892142464
0.0008302672079665282,0.3944710880170642,0.6480967011980382
0.0008185024055159155,0.3341904394870743,0.6498425613018625
0.0008072054338040479,0.41818452327667976,0.6640798650536788
0.0008000102630543761,0.46811848449312254,0.6697497592818505
0.0007865011089941231,0.48324250664434104,0.678311814392199
0.0007791294228023556,0.4741199064740599,0.6721730817235838
0.0007661467129980144,0.4694203084113746,0.6668630070193686
0.0007587283495888387,0.46696298144174203,0.6607289543350783
0.0007525892396240948,0.506424822318105,0.6688269399023952
0.0007404452737558561,0.5264612190954442,0.6667497967646476
0.0007392750414961423,0.5465709765352832,0.6748036135462998
0.0007260367728429451,0.5754860584549805,0.6755573692382572
0.0007243782985601085,0.597949288424379,0.6777823563997059
0.0007138006946112559,0.6041500611351028,0.6765243813024141
0.0007052929194332688,0.6223328280035505,0.6803619700733732
0.0006993423985243288,0.6447489442743691,0.6846283310085057
0.0006929074671154273,0.6194458759620932,0.6973618470347153
0.0006845374470029282,0.64369741154279,0.6941702053210203
0.0006741601508515652,0.6451712950327524,0.6852188435162423
0.0006706584625248017,0.6670516576813584,0.696342129092608
0.0006696549370582167,0.6949851342808219,0.7054628004749659
0.0006628428529935695,0.7129149400833169,0.7119853322078241
0.0006540056361921448,0.6991475532523755,0.7217627099030328
0.0006505581666129571,0.7242537790107662,0.7194063935584356
0.0006416673265178431,0.7275613081793812,0.7465883716995975
0.0006403957672663315,0.734787533030894,0.745102531265064
0.0006346684538377206,0.7339600460363214,0.7388604714380285
0.000626248541450323,0.7239404527331291,0.7595742895803334
0.0006243781247254176,0.7470709459369979,0.7712335123837761
0.0006262468867754511,0.7443070401366182,0.761544941241313
0.0006158297352009978,0.7413481141889291,0.7619190453541836
0.0006149273179755491,0.7499931427965595,0.8093120956251274
0.0006082553243515959,0.7536753116756832,0.8184072621879003
0.0005988430336404634,0.7566035271579286,0.8034163578589831
0.0005946701980968832,0.7284460198177156,0.8301961018800443
0.0005896387986284597,0.7544983027256658,0.810255541093524
0.0005830471685545803,0.7631418605982705,0.8456122012155985
0.0005796834892391997,0.7665238008214629,0.8384448628960034
0.0005751022151272966,0.7574934006117543,0.7770609181238999
0.000565645012222102,0.772592605878757,0.8426413366276654
0.0005633745187406833,0.7469476860890516,0.8477643229358387
0.0005552832788746267,0.7540322225763694,0.841713451387831
0.0005511029914736316,0.7780747256070865,0.787865800205035
0.000542685265158345,0.780750066660884,0.8535956226968257
0.0005309881196870007,0.7776617326864902,0.8361990131921541
0.0005263671283010984,0.7702342108248765,0.8492655229272312
0.0005300061202210118,0.7720788487515016,0.850208302501713
0.0005242902241899353,0.7813414317941575,0.882457660635381
0.000507946052066421,0.7808097569842047,0.8691882670497513
0.0004981827004301789,0.7866649338707493,0.8635874646540015
0.000493693202276434,0.7854326048991208,0.8616910562070561
0.0004885333163407016,0.7909175790232765,0.8603466899141035
0.00048500290636532264,0.7909073188183677,0.8413340008315106
0.00048227132177021897,0.7748543495897936,0.8657940196951369
0.00046689151670896526,0.7839127205956153,0.8630646559758979
0.0004572976640892907,0.7905501891656597,0.8593176981999057
0.00044487842555307786,0.7953190041311007,0.8596773968700684
0.00045298025313909027,0.7921905689232968,0.8549552162912805
0.0004427513392602226,0.7943045459352313,0.8798660216665295
0.00043787129123243183,0.7928990012497238,0.854647710951687
0.00042903453559430893,0.7986736382433145,0.8680432079395849
0.0004411692963749276,0.7946822323241161,0.8714409762728846
0.00042812048178406874,0.7959834274839589,0.8574768121572298
0.000427986814947096,0.8020811307318321,0.8608449127202581
0.0004313321158862384,0.8035543138703873,0.8640982805670395
0.0004256232455683619,0.8005183356921796,0.8670813336403218
0.0004186713273558955,0.7956505974832356,0.8719469985331378
0.0004200419070620019,0.7785207685371436,0.8854563611905786
0.00042588369070598476,0.7970484829157971,0.869075478574074
0.00041795785667032766,0.7964097212912539,0.857025359017711
0.0004139380673131667,0.803942523879641,0.84008917172293
0.0004090734162950635,0.7909262001188723,0.8725453208041943
0.00040653265299469855,0.8058429999997153,0.8482892703831021
0.0004096650470313535,0.7981757090471371,0.8644562328786732
0.0004155583377131772,0.8056010779013458,0.8448538174909636
0.0003986195031920267,0.7922778235334762,0.8664682508400455
0.0004073460787785469,0.7982657125820096,0.8605263269702921
0.0004034992558662399,0.8029592218843692,0.8444310401727921
0.00039915198488413083,0.8000557176604782,0.8784398514241127
0.0004012809411123653,0.8002734820510884,0.8635087267646684
0.0004062056159896467,0.8057241204660132,0.8107849854821431
0.00040091434471160344,0.7966310412017206,0.8630968150256972
0.00039735486564730177,0.7895116929359669,0.878331281639817
0.00040141075488521683,0.8031454954206868,0.8475322531363876
0.0003963291398869456,0.7896188099407335,0.8644676632833675
0.0004032170497920734,0.7846042687248886,0.8201987230110207
0.0004001465245574743,0.8038959646799028,0.7980429233040569
0.0003845860840752395,0.8083883483646568,0.8320967006119754
0.00039260375329527056,0.8059105503501475,0.8346270936801622
0.00039150262726355745,0.7902379382370716,0.8475887690879931
0.00038735710729288374,0.7925663012083469,0.8529895590657346
0.0003815675974518252,0.7982475187237559,0.8156681805442801
0.0003878553153446149,0.79177833131441,0.8671670151059513
0.00038312189577628566,0.7894250892993857,0.8659069915048068
0.00038261969602833024,0.799172660827407,0.8676211982278167
0.0003793128051870426,0.7957590471653712,0.8509271000735539
0.0003719505718202277,0.8013672834395419,0.8363266848941019
0.0003772134146351417,0.7974000218978552,0.869212966079513
0.00037707452719794375,0.7975854960419733,0.8420387089079584
0.0003728887193849234,0.792744620616176,0.8664433789724697
0.0003717240783274478,0.8030972397244114,0.8591581961042085
0.0003670221147149049,0.7973260022761536,0.8609594778789598
0.0003767216811936738,0.7881515635458147,0.8547458061357073
0.0003789294768597745,0.7996316090528721,0.8121526626934826
0.0003752254263048858,0.7943689066037702,0.8431602214964825
0.00036527857289315454,0.7972580125543853,0.8616722539477775
0.0003664473233905913,0.7893505008674232,0.847263412569029
0.00035909591524255403,0.7985263989680372,0.8431544654340128
0.00035992569765450267,0.7940050032874876,0.8284646463185581
0.00036463848151168483,0.7975711138789343,0.8576509733524957
0.0003651106822991323,0.7902800272345695,0.8214494053873351
0.00037086826330527456,0.7952752278460389,0.8324095889819121
0.00035760988148857755,0.7832459028990612,0.8803430927903789
0.00035917737079198026,0.7973602622493631,0.8506817985455026
0.00035595138149398394,0.7855129810330315,0.8470662116719457
0.0003550824966972888,0.7950430512717078,0.8351628822664072
0.00035471168670122574,0.7836371006469766,0.8681842227020916
0.00036009250157632426,0.7764165301398087,0.8747713237911148
0.00036117275591402673,0.7843926223483378,0.8072760735484434
0.0003581851921774098,0.7829527152277542,0.8632286941711269
0.0003529681328533101,0.7961654377985246,0.8598253728113693
