mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__architecture,params,split0_test_AVG_PREC,split1_test_AVG_PREC,split2_test_AVG_PREC,split3_test_AVG_PREC,split4_test_AVG_PREC,mean_test_AVG_PREC,std_test_AVG_PREC,rank_test_AVG_PREC,split0_train_AVG_PREC,split1_train_AVG_PREC,split2_train_AVG_PREC,split3_train_AVG_PREC,split4_train_AVG_PREC,mean_train_AVG_PREC,std_train_AVG_PREC,split0_test_AU_PRC,split1_test_AU_PRC,split2_test_AU_PRC,split3_test_AU_PRC,split4_test_AU_PRC,mean_test_AU_PRC,std_test_AU_PRC,rank_test_AU_PRC,split0_train_AU_PRC,split1_train_AU_PRC,split2_train_AU_PRC,split3_train_AU_PRC,split4_train_AU_PRC,mean_train_AU_PRC,std_train_AU_PRC,split0_test_AU_ROC,split1_test_AU_ROC,split2_test_AU_ROC,split3_test_AU_ROC,split4_test_AU_ROC,mean_test_AU_ROC,std_test_AU_ROC,rank_test_AU_ROC,split0_train_AU_ROC,split1_train_AU_ROC,split2_train_AU_ROC,split3_train_AU_ROC,split4_train_AU_ROC,mean_train_AU_ROC,std_train_AU_ROC
142.93818292617797,2.808412249103177,0.6062197685241699,0.11695242047112057,"(2,)","{'model__architecture': (2,)}",0.002705732116796972,0.0019517444709272133,0.002575916990167979,0.002496764605195312,0.0028074056510196932,0.002507512604470156,0.0002976240354247556,28,0.0027836587469614992,0.0019874476987447698,0.002583136199254969,0.002564933311733895,0.0029878285300931995,0.0025814008973576667,0.00033440880764980404,0.001372443293441729,0.49394628724194994,0.501287958495084,0.48719202582660903,0.4803186386640556,0.39282277599506277,0.19585000987424914,27,0.5013918293734807,0.5009937238493724,0.5012915680996275,0.501282466655867,0.5014939142650466,0.5012907004486788,0.00016720440382491674,0.9296910349217351,0.9073619934451234,0.929940980398153,0.9270371984719137,0.934099731053005,0.9256261773312858,0.009407588578166074,25,0.935183002580193,0.9088236231006912,0.9298914663887282,0.9293926297039089,0.9394120480208352,0.9285405539588713,0.010522545953911475
144.5861355304718,3.5035632005094643,0.6578426837921143,0.07146141425681743,"(5,)","{'model__architecture': (5,)}",0.6868518921647235,0.7349237659212697,0.7259885835952152,0.648498352980674,0.5940722880819865,0.6780670523868936,0.05203025414382366,22,0.7172521169958198,0.7121427383246829,0.7098890991276579,0.7315739282306982,0.6917103498176715,0.712513646499306,0.01284951685418955,0.6862414736339606,0.7345119790839537,0.7243024165837842,0.6475866211408884,0.5921010156090414,0.676948778803309,0.05235169206048281,22,0.7170270059852655,0.7118463198845412,0.7097179228014514,0.7314119631848829,0.6914032825873775,0.7122812988887036,0.012893065738114143,0.9378212664289358,0.9556908746202721,0.9480108790516664,0.9669291243623941,0.9757041069080457,0.9568312103712444,0.01340620461938264,9,0.9508970152581786,0.9654689876668227,0.9582237649637033,0.9608443480666917,0.9623368612580167,0.9595541954426826,0.0049215709665548805
143.6497868537903,0.6043646531518618,0.6395909786224365,0.037395212257001625,"(10,)","{'model__architecture': (10,)}",0.734298041959584,0.7623234550307372,0.7460080559613335,0.6539621874189242,0.687545581324379,0.716827546301626,0.04009008352265255,11,0.7732917029346114,0.7915110365956617,0.7701401535832262,0.8012657109141429,0.7979152422221938,0.7868247692499672,0.012767308035555617,0.7334396015469702,0.761884935579807,0.745265658350398,0.6528327619858804,0.6868118986433457,0.7160470533735227,0.04026926610525595,11,0.7731031030338591,0.7913921534262651,0.7700153340816367,0.8011454693994493,0.7978020867601986,0.7866916293402817,0.012784346318467284,0.9670527243619692,0.9553336060643628,0.9430269680630288,0.9644425885814463,0.9750066508138255,0.9609725142221393,0.010952679841872641,3,0.9728831223251976,0.9766255054065579,0.9639464883511336,0.9788823031552731,0.976082433469106,0.9736839705414535,0.005232357614195079
144.50899634361267,0.797230023012595,0.7792658805847168,0.0649069796956866,"(20,)","{'model__architecture': (20,)}",0.7369445286305215,0.7554017898993464,0.7527359111572137,0.7090266103114112,0.7303915683275684,0.7369001006083846,0.016807006018553054,7,0.8427985044465953,0.8364259374560323,0.8403000884187335,0.8537030728150374,0.8348412862840195,0.8416137778840836,0.0066642439893320245,0.736426393576337,0.754969467521424,0.7515915588937707,0.7084393723965713,0.7298018449776571,0.7362457469201722,0.016738101040355006,7,0.8427179807239411,0.836367617761653,0.8402352453047386,0.8536295993167686,0.8347587192748143,0.841541832476383,0.006663148273065673,0.967450829990775,0.951855316356389,0.9449996719458265,0.9603065217600416,0.966741839167888,0.9582708480151795,0.008688576443361852,8,0.9769538580189447,0.9799604493347214,0.9837891344426284,0.9780431787293918,0.9738870647426108,0.9785267370536594,0.0032858086812539832
145.9688808441162,1.2918854548917862,0.8262233734130859,0.04921535321229207,"(40,)","{'model__architecture': (40,)}",0.7445765340668965,0.7730805723278246,0.7113467562474267,0.7151830942831923,0.7527838156905791,0.7393941994097903,0.023296972232024763,4,0.885060597461291,0.8744440352667249,0.8898000356406031,0.898843558511273,0.8779636938292367,0.8852223841418259,0.008664627503875802,0.7442370068286005,0.772770069982702,0.7074316273066107,0.7145524518368911,0.7522923097661098,0.7382567404995655,0.024232247376242636,4,0.8850200642862246,0.874405697222745,0.8897606880472688,0.8988045225134048,0.8779206445110792,0.8851823233161443,0.008665099094629066,0.9633002036398067,0.969841279298516,0.9548845830761661,0.9622723343516653,0.971104170049501,0.964280517751552,0.005843994348889088,2,0.9836188945862606,0.987818377211145,0.9912042477087669,0.9919875769982941,0.9878681433958251,0.9884994479800582,0.002972042729179142
144.97434296607972,2.647149904386877,0.8904788494110107,0.02924726571946928,"(80,)","{'model__architecture': (80,)}",0.7334045783459099,0.7547131033185234,0.7414329308439516,0.7216174683022052,0.7361050061623636,0.7374546267266875,0.010795571089814078,5,0.9109530612292288,0.9153037899709212,0.9037129327836432,0.9210580490838475,0.9001747691274241,0.9102405204390129,0.007577494160704787,0.732897446910167,0.7544404068671189,0.741082536037052,0.7211459631357803,0.7355323110106676,0.737019742142284,0.01087353112081863,5,0.9109214180419631,0.9152655831577805,0.9036901693414296,0.9210211909798717,0.9001218285473389,0.9102040380136767,0.0075792625557799306,0.9569694109905468,0.9478330481238663,0.9438476059869815,0.9475566281084569,0.9746726385447431,0.9541758655808577,0.011123296053857715,11,0.9894647950135111,0.9909318839097553,0.9904287288441765,0.9931897140593148,0.9926872560555494,0.9913404755764615,0.0013964173769673296
140.1333909034729,7.595127709019459,0.8669575691223145,0.03353052524278915,"(100,)","{'model__architecture': (100,)}",0.7565590237610271,0.7426361617413177,0.7493597143416291,0.6744222646399524,0.7620393475980052,0.7370033480092628,0.03196878021533469,6,0.9477460791674515,0.93869976812635,0.9345289386087584,0.9338962243871027,0.9162230956405011,0.9342188211860328,0.010267540829219565,0.7562001460967583,0.742443926287308,0.7482968927304638,0.6740342994692208,0.7615826621280533,0.7365116315111162,0.031917657381061525,6,0.9477292260837862,0.938682848823209,0.9345061025156287,0.933874228738699,0.9161966031741992,0.9341978018671044,0.01027091028848977,0.9590955668701365,0.9509321751811843,0.9591475645100227,0.9530579602093976,0.9709467471167484,0.958635995864127,0.00696405632556807,6,0.993204504637483,0.9926440591013418,0.9970985098451367,0.994857847807231,0.9900371457908582,0.9935684134364102,0.0023486563557394403
165.8333092212677,0.6618112565762642,1.125044298171997,0.08300467780383548,"(100, 80)","{'model__architecture': (100, 80)}",0.7201317746420851,0.7683026230895145,0.728382526939889,0.6278842329275018,0.7296650510494744,0.7148733068888831,0.046584801554771,12,0.9960562277124501,0.9898116722492502,0.9661045467111706,0.9872006136903202,0.9955249060568191,0.9869395932840022,0.010947481478735173,0.7196881583959454,0.7680630632134834,0.7277560342330305,0.6273395697593049,0.7294229398020922,0.7144540183735205,0.046671719339061064,12,0.996053347460864,0.989803309970689,0.9660859941605404,0.9871905190613932,0.9955195044071171,0.9869305350121207,0.01095272946095889,0.9630337970725928,0.9626015123292108,0.9621033182571982,0.949262653379683,0.9428761851764593,0.955975514379039,0.008341795728567459,10,0.9999944008330556,0.9999873343090788,0.9995584718051931,0.9999857203793658,0.9999974829597943,0.9999046820572974,0.0001731598159262859
166.2437279701233,1.9621809751277406,1.1653508186340331,0.07674670735027775,"(100, 40)","{'model__architecture': (100, 40)}",0.7207046925219085,0.7647854878551109,0.7217720627457167,0.7198870431930917,0.6874590480741334,0.722921705017721,0.024599276718018197,9,0.9621091626600791,0.9749444614567209,0.9679929844031261,0.9857688971419679,0.9701069967507038,0.9721845004825196,0.00794418627948978,0.7203728571388887,0.764623925911989,0.7210747020507287,0.7195081455616118,0.6868462334262356,0.7224852114510529,0.02474316974263065,9,0.9620870641869923,0.9749283895479901,0.9679788632698079,0.9857522935523931,0.9700805917817178,0.9721654404677803,0.007945868807099635,0.9549820682578434,0.9592964372134429,0.9574524504498219,0.9544479192823065,0.9681269886938318,0.9588611653176253,0.004950824906380413,5,0.9998867155726382,0.9997760770224225,0.9997846835286901,0.9999913401298783,0.9999734973102319,0.9998824627127723,9.059620373759983e-05
169.11592025756835,0.4311093060077393,1.3141546249389648,0.019518230216147788,"(100, 10)","{'model__architecture': (100, 10)}",0.7419317431447775,0.7782037187049266,0.7488451601475096,0.6743931058843364,0.7627149677278299,0.7412177782643841,0.035649123507556,1,0.9407867726153044,0.959985501011807,0.9494724427960402,0.9569409748698122,0.9480229005132469,0.9510417183612422,0.006804884638338739,0.741544824108532,0.7780249715522524,0.748316442960346,0.6738193181638493,0.762357426190266,0.7408126360053843,0.03575995321514518,2,0.9407416263296173,0.9599561610179939,0.9494371933955166,0.9569189055668554,0.9479978251807666,0.95101034229815,0.0068108057814532715,0.9651636338719369,0.992711061047412,0.9675586007405554,0.9583381967185107,0.9811211642606729,0.9729785355083608,0.012332584067764253,1,0.9998572571350122,0.9995296258356847,0.999884524633262,0.9997920468772137,0.9998277593410917,0.9997782427644528,0.0001280561818528902
