mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__architecture,params,split0_test_AVG_PREC,split1_test_AVG_PREC,split2_test_AVG_PREC,split3_test_AVG_PREC,split4_test_AVG_PREC,mean_test_AVG_PREC,std_test_AVG_PREC,rank_test_AVG_PREC,split0_train_AVG_PREC,split1_train_AVG_PREC,split2_train_AVG_PREC,split3_train_AVG_PREC,split4_train_AVG_PREC,mean_train_AVG_PREC,std_train_AVG_PREC,split0_test_AU_PRC,split1_test_AU_PRC,split2_test_AU_PRC,split3_test_AU_PRC,split4_test_AU_PRC,mean_test_AU_PRC,std_test_AU_PRC,rank_test_AU_PRC,split0_train_AU_PRC,split1_train_AU_PRC,split2_train_AU_PRC,split3_train_AU_PRC,split4_train_AU_PRC,mean_train_AU_PRC,std_train_AU_PRC,split0_test_AU_ROC,split1_test_AU_ROC,split2_test_AU_ROC,split3_test_AU_ROC,split4_test_AU_ROC,mean_test_AU_ROC,std_test_AU_ROC,rank_test_AU_ROC,split0_train_AU_ROC,split1_train_AU_ROC,split2_train_AU_ROC,split3_train_AU_ROC,split4_train_AU_ROC,mean_train_AU_ROC,std_train_AU_ROC
115.51445140838624,0.6384773739347009,0.5227521419525146,0.07009264683804663,"(2,)","{'model__architecture': (2,)}",0.0027329453791488083,0.0008980181886951235,0.007188660925582795,0.0021841864736075393,0.003761129278758494,0.003352984284026718,0.0021286783737663956,26,0.0035530937424697933,0.0006730044917159292,0.002596182156729977,0.0037064469168876318,0.003242469505282349,0.002754239362617136,0.0011081296753552344,0.0023857955709378747,0.24002586479423874,0.006542861503638,0.001987813257658337,0.0032967021132667335,0.050847901451577075,0.09460265148304398,18,0.003376135063836215,0.1847012601661962,0.0024368760839680826,0.0035230311283054685,0.003079905113752709,0.03942344151121173,0.07263986649340683,0.6731184341593883,0.6884708640206589,0.7427451932167298,0.6727770884093794,0.66130919026898,0.6876841251327405,0.028852542016933387,13,0.6868029721347226,0.6378657126043854,0.6678061571453027,0.6836840580732589,0.6879754216165291,0.6728268643148397,0.01892183217253055
115.88396487236022,0.5281936607866299,0.61386079788208,0.04637334498164,"(5,)","{'model__architecture': (5,)}",0.025741886151429468,0.03409746841359579,0.02453516198367944,0.03810121549644273,0.017736535825547236,0.028042455055591727,0.007233906032244401,20,0.027294041548246467,0.026236905282704854,0.020502986798607865,0.03797272788199285,0.03279730724776532,0.028960793751863466,0.0059609717719386005,0.024585582825493592,0.03318656175526765,0.02386515829600077,0.03647809965489735,0.016320093920498074,0.02688710101903377,0.0071799817749339835,22,0.02809434267707269,0.027142879816756175,0.020839787696007115,0.038797573427783984,0.033607116369608545,0.029696339997445698,0.006093466907492659,0.7070822099449391,0.6449122394952671,0.6723862947723958,0.6910180849015686,0.7200353379668654,0.6870868311909497,0.026441174073456118,14,0.6906963761994128,0.6962704391022471,0.6910318103362367,0.699078179849989,0.6896971374725546,0.693354788592088,0.003663332404445964
129.38937330245972,0.39457588705807595,0.5970933437347412,0.04752028871424439,"(10,)","{'model__architecture': (10,)}",0.03116498740514561,0.03327372873053394,0.04129233610026458,0.018838584715087647,0.039760004962906756,0.032865925331923417,0.007979443185560226,19,0.029998082855461947,0.025384585530512108,0.024924278019066298,0.03354525151049275,0.028292069684983483,0.02842885352010332,0.0031688589730525965,0.029074947375298373,0.026987023760271168,0.03545137940464617,0.014618903876800236,0.0387015450516967,0.028966758096939257,0.008325951294444233,21,0.027806990341354657,0.023361286137061798,0.02287061139224565,0.03142531867900011,0.025592204076089267,0.026211282125150292,0.0031431919319309634,0.6779473761554549,0.6568941956027039,0.6389402744715134,0.6247743640522687,0.6936896087799644,0.6584492019639139,0.025056218249407493,18,0.6742608695847241,0.6638464737641255,0.6565658178518596,0.6661474768281412,0.6719877969598893,0.666561686997748,0.006263887527394025
123.87072134017944,0.24885107565007558,0.6789633274078369,0.05057376391119957,"(20,)","{'model__architecture': (20,)}",0.052022431052186104,0.14209005711313905,0.06401529672392467,0.04898435109894598,0.05985152514855259,0.07339275867634085,0.034765189769142606,14,0.07907546584377537,0.05215697851301613,0.07287359402742823,0.08149697120486692,0.07478616344044825,0.07207783460590697,0.010416292649668327,0.0505361712367053,0.13989418092159633,0.060704181480558644,0.047479334432937476,0.05617687368119117,0.07095817697544171,0.034768170332099696,14,0.07829183504046894,0.051415839936301694,0.07214194980955048,0.08067537035396857,0.07412668650787425,0.07133033632963279,0.010400553663888276,0.6577562925323199,0.6310385618178329,0.640965560341653,0.5551390511811889,0.6168561987092324,0.6203512200356563,0.03522257164422121,23,0.6267435774459453,0.6226219366145431,0.6151572852822758,0.6497825979172229,0.6413840864313157,0.6311378967382606,0.012647694229839544
138.33525581359862,1.8863490928912592,0.7055241584777832,0.04912188972111694,"(40,)","{'model__architecture': (40,)}",0.02414209689548452,0.045909479119039844,0.014778207552110125,0.02497632242690554,0.01824966231221617,0.02561117135059917,0.010827074956718266,22,0.027999054272644555,0.01930266664151698,0.025616467004997496,0.03295746809458074,0.027215932485610803,0.026618317699870116,0.004403881466722118,0.022702385110901304,0.03861812303551085,0.01250416711067746,0.023427415096312677,0.015554554188680238,0.02256134555719001,0.009042478633337573,23,0.025750123695123486,0.018425079927438998,0.024298209726497433,0.03143115454180659,0.025875179999895824,0.025155949578152464,0.004154247381288736,0.5383498040334952,0.6058041460524193,0.6009990505810722,0.5338677529638653,0.6588517271226719,0.5875744144096051,0.046691455517536146,25,0.6182534300505674,0.5917112039168414,0.580164996679787,0.623344233503361,0.5976653155570386,0.6022278359415191,0.01625365762053593
161.888099861145,0.34349475985590966,0.7646657943725585,0.06430966902412613,"(80,)","{'model__architecture': (80,)}",0.06362624338168381,0.03790296424073291,0.04892607099468084,0.028247636420088602,0.04661176930645317,0.04506296740368488,0.011797798253813743,18,0.040458470534401,0.04041021172738155,0.036918689294752186,0.05386204665266622,0.0416872161466604,0.04266732687117227,0.005818983022699554,0.05863683296361647,0.03409639126764468,0.04236780992863456,0.02467603065557697,0.04363069323883051,0.04068158149241856,0.011255893027539286,19,0.039032495299682744,0.03895881310198809,0.035659761911464104,0.05222683510768268,0.04044071565484277,0.04126372421513209,0.005701973951996531,0.656226304079082,0.683089582667687,0.6891528061983718,0.6090641942436757,0.6028726921532457,0.648081168140137,0.03617990946935304,19,0.6658355388278449,0.640167711988537,0.6553068126710935,0.6746720482148665,0.6728788068388921,0.6617721837082468,0.012765803205588745
147.72662148475646,0.25567997669244746,0.7822259426116943,0.03835251889131235,"(100,)","{'model__architecture': (100,)}",0.07078920349723941,0.1194773149202857,0.06065666214018624,0.07376086343728021,0.04717557215569644,0.07437196188962011,0.024394495007438937,13,0.08989808341437784,0.05193818909332115,0.08439380648008159,0.08841174646348074,0.09033191509682473,0.0809947481096172,0.014678563629664377,0.06818372580267625,0.10960473753855703,0.0549120800997984,0.0710266564106854,0.043178644285953416,0.06938120737363683,0.022441053274861185,15,0.08701513173274611,0.04953825511166174,0.08153737621898159,0.08555240365802744,0.0884513390962123,0.07841890116352583,0.014623600457862745,0.5972821433486063,0.6833182862278894,0.613691983404048,0.5556879855937559,0.6817845443557239,0.6263529873873016,0.04963194081843943,22,0.6462898093815659,0.6151835323664175,0.6336869305392131,0.6663949738596656,0.6257966890504415,0.6374703870394607,0.017673186425845446
247.6243830680847,0.4361247062621378,1.0860636711120606,0.027832781313778338,"(100, 80)","{'model__architecture': (100, 80)}",0.23066724859569637,0.2716932526644814,0.3033615888027764,0.23664115065897465,0.18914649446513224,0.24630194104784311,0.03874280447776115,6,0.30248136209522636,0.27498797646147455,0.28287472449961176,0.3142115805251786,0.3196898282374142,0.2988490943637811,0.017367031861712484,0.22864758093582854,0.26929810935398035,0.30071083629568696,0.23359078025149638,0.18614513214094033,0.2436784832691483,0.03885051705695241,6,0.3018731226746698,0.2744058411127015,0.2821835703141608,0.3136663855498301,0.3191551437328128,0.298256812676835,0.017403969889977413,0.8139329749816377,0.8776954232799695,0.8417821280967561,0.8290744436036113,0.7962285040169768,0.8317427053250497,0.02756087548505233,4,0.8419295007454339,0.8325941630746827,0.8422427436256851,0.841097684810324,0.8474753639660255,0.8410678912444303,0.004795483551828517
207.1427583694458,0.34494539792534007,1.0216865539550781,0.04869246737446643,"(100, 40)","{'model__architecture': (100, 40)}",0.3500558120197003,0.3655859138691221,0.3718791644129681,0.30396103609636543,0.28323077395234,0.3349426020944134,0.03511606518896308,1,0.3703975299558652,0.35517697575103035,0.37428769486932617,0.39303311540473007,0.39263273893654416,0.37710561098349926,0.014342811056533178,0.3483584773137083,0.3632340740299917,0.3687867313322969,0.3004520359348285,0.2808286543922925,0.3323320587496093,0.0352410238462868,1,0.36976859887892166,0.3544890106819237,0.3735367645508457,0.3925771581846757,0.39185232858395597,0.37644477217606453,0.014371707858306906,0.7991522417084451,0.8503021062047362,0.7781280970431622,0.7542007444604426,0.7936614980547178,0.7950890020353153,0.031706645347697376,8,0.8146921131157345,0.7982205128978914,0.8211357520256697,0.8153469596859128,0.8111292452755536,0.8121049166001525,0.007648385690640182
176.363928937912,0.3843615255157041,0.9749109745025635,0.051357679067518064,"(100, 10)","{'model__architecture': (100, 10)}",0.2807209646672102,0.2727980266142411,0.380342476946581,0.20009706610075348,0.25044865412849915,0.27688144135529114,0.05887288320340007,3,0.3038396191811257,0.3000092315610955,0.2892753929142598,0.3356731254361147,0.329161815126742,0.31159183684386754,0.017781394155769258,0.2780155999003996,0.2711199829948245,0.3783005955316183,0.19627200386805418,0.24705886229283658,0.27415341369746654,0.05944800848354343,3,0.3032490041293049,0.29927607563972713,0.2886235352879808,0.33511595866845123,0.32859296529098303,0.3109715078032894,0.01782875398676524,0.7735673718742622,0.7696467018125512,0.7921984625816527,0.7161094555262628,0.7579544522981235,0.7618953205038765,0.025402633014928365,10,0.7740946308565245,0.7743011007594162,0.7829811712427397,0.7916369014367739,0.7799149110758308,0.780585743074257,0.0064799299329943985
